pipe_id,source,failure,installation_year,material,diameter_inches,length_feet,soil_type,soil_corrosivity,soil_moisture,soil_ph,depth_feet,pressure_psi,traffic_load,num_previous_repairs,days_since_last_repair,num_joints,water_quality_index,population_density,zone,average_daily_flow_gpm,temperature_variation_f,rainfall_inches_annual,ground_movement_index,pipe_age,material_life,age_ratio
EPA-02646,EPA_DWINS_Pattern,0,1979,ductile_iron,4,775.3,loam,non_corrosive,54.8,6.76,3.6,77.3,heavy,0,3599,5,89.9,14791.0,residential,358.7,71.6,33.1,5.08,45,100,0.45
EPA-01455,EPA_DWINS_Pattern,0,1999,steel,20,1036.8,loam,moderately_corrosive,45.4,8.33,2.1,99.9,light,0,100,10,90.2,5372.0,commercial,141.0,79.8,52.7,3.56,25,70,0.35714285714285715
SYR-0503,Syracuse_Real_Data,1,1931,ductile_iron,24,1041.5,silt,non_corrosive,39.7,4.78,3.7,52.8,none,1,2574,22,63.6,5562.0,industrial,146.7,23.7,29.7,7.16,93,100,0.93
EPA-02120,EPA_DWINS_Pattern,0,1959,steel,10,270.8,clay,mildly_corrosive,63.9,4.49,12.0,96.4,heavy,1,1178,22,63.3,8538.0,commercial,417.2,43.3,10.8,9.51,65,70,0.9285714285714286
EPA-02105,EPA_DWINS_Pattern,0,1993,ductile_iron,6,1216.4,sandy,non_corrosive,73.5,7.16,7.4,36.8,moderate,1,3352,9,80.8,11951.0,industrial,401.9,35.4,38.4,8.0,31,100,0.31
EPA-01978,EPA_DWINS_Pattern,0,1936,ductile_iron,16,1454.4,silt,moderately_corrosive,79.1,8.22,2.7,97.4,moderate,4,1088,19,68.9,409.0,industrial,432.0,14.9,45.7,3.23,88,100,0.88
SYR-0780,Syracuse_Real_Data,1,1937,pvc,12,1241.4,loam,mildly_corrosive,36.2,8.62,7.6,35.8,moderate,3,1531,18,98.0,9550.0,residential,474.8,35.7,50.7,2.86,87,75,1.16
EPA-00864,EPA_DWINS_Pattern,0,1944,asbestos_cement,12,1504.6,silt,mildly_corrosive,82.9,6.0,8.0,54.9,light,0,1112,18,81.7,3718.0,mixed,189.1,59.0,60.0,8.84,80,70,1.1428571428571428
SYR-0201,Syracuse_Real_Data,1,1944,concrete,12,281.8,sandy,mildly_corrosive,35.7,7.67,7.5,53.1,heavy,0,2569,26,62.9,3444.0,residential,303.9,69.6,70.0,2.17,80,75,1.0666666666666667
EPA-01183,EPA_DWINS_Pattern,0,2001,copper,16,1534.7,peat,highly_corrosive,35.9,5.95,5.4,110.2,moderate,1,3298,8,55.3,1410.0,industrial,286.5,67.6,55.7,1.17,23,80,0.2875
EPA-02100,EPA_DWINS_Pattern,0,1976,cast_iron,4,455.9,clay,corrosive,78.5,5.59,8.6,78.1,heavy,0,2083,13,86.2,226.0,commercial,158.8,11.4,28.3,2.66,48,100,0.48
EPA-01089,EPA_DWINS_Pattern,0,1977,pvc,4,1759.8,clay,corrosive,92.4,4.12,3.4,105.9,moderate,0,1294,14,66.0,4627.0,commercial,277.6,37.7,66.4,5.38,47,75,0.6266666666666667
EPA-02066,EPA_DWINS_Pattern,0,1989,copper,4,527.6,loam,corrosive,89.2,5.25,4.2,82.4,heavy,1,1243,19,59.6,9737.0,mixed,492.3,76.4,50.7,0.08,35,80,0.4375
EPA-01279,EPA_DWINS_Pattern,0,1966,asbestos_cement,6,1009.4,loam,non_corrosive,19.4,4.85,11.9,102.6,light,0,2505,21,62.6,6471.0,industrial,468.5,48.7,63.7,1.96,58,70,0.8285714285714286
EPA-02562,EPA_DWINS_Pattern,0,1916,ductile_iron,24,1000.2,loam,mildly_corrosive,34.5,5.34,6.2,79.6,none,1,2286,26,84.7,1833.0,residential,264.4,78.6,34.9,2.56,108,100,1.08
EPA-00797,EPA_DWINS_Pattern,0,1965,pvc,16,574.3,clay,corrosive,74.6,5.44,3.5,70.5,light,0,902,6,82.9,7419.0,commercial,130.0,34.1,18.5,5.58,59,75,0.7866666666666666
SYR-0379,Syracuse_Real_Data,1,1972,steel,16,755.3,clay,moderately_corrosive,78.5,8.29,4.2,89.2,heavy,1,1336,19,55.0,12363.0,commercial,419.2,38.0,50.9,7.29,52,70,0.7428571428571429
EPA-01337,EPA_DWINS_Pattern,0,1966,pvc,16,411.9,silt,corrosive,52.9,5.02,9.2,55.8,moderate,0,3455,6,83.2,12561.0,residential,429.9,41.9,18.1,9.82,58,75,0.7733333333333333
SYR-0419,Syracuse_Real_Data,1,1983,copper,4,1161.7,sandy,mildly_corrosive,11.4,8.1,3.2,112.7,moderate,1,3466,29,80.8,8763.0,residential,285.8,69.7,62.2,2.0,41,80,0.5125
EPA-00699,EPA_DWINS_Pattern,0,1927,hdpe,6,1830.4,silt,non_corrosive,52.7,8.3,5.5,111.7,light,0,1439,2,90.0,8324.0,mixed,239.3,30.3,48.5,6.97,97,50,1.94
SYR-0392,Syracuse_Real_Data,1,1984,galvanized_steel,20,667.4,loam,corrosive,12.6,6.32,5.3,36.5,moderate,2,2917,4,54.4,5550.0,residential,99.1,40.6,36.6,2.28,40,50,0.8
EPA-01641,EPA_DWINS_Pattern,0,1943,cast_iron,10,1040.7,clay,moderately_corrosive,33.9,7.62,4.3,112.5,moderate,3,290,27,63.6,7385.0,mixed,171.6,65.0,17.7,5.98,81,100,0.81
EPA-00523,EPA_DWINS_Pattern,0,1996,pvc,12,1730.7,silt,non_corrosive,65.8,5.59,6.8,46.4,moderate,0,3182,12,90.2,11601.0,industrial,17.1,33.1,26.9,2.55,28,75,0.37333333333333335
EPA-00163,EPA_DWINS_Pattern,0,1927,ductile_iron,20,932.4,gravel,mildly_corrosive,21.4,4.09,3.1,91.3,moderate,2,1185,11,72.0,6545.0,industrial,224.9,38.5,27.0,4.64,97,100,0.97
EPA-02135,EPA_DWINS_Pattern,0,1975,pvc,4,1671.0,gravel,non_corrosive,70.6,7.55,6.6,104.1,light,1,2331,21,95.4,12629.0,commercial,72.8,71.6,12.8,4.78,49,75,0.6533333333333333
EPA-00496,EPA_DWINS_Pattern,0,1956,ductile_iron,20,920.5,clay,moderately_corrosive,62.8,7.03,2.3,51.7,moderate,4,2262,5,84.6,9246.0,industrial,263.5,34.7,18.8,9.57,68,100,0.68
EPA-01696,EPA_DWINS_Pattern,0,1929,ductile_iron,16,908.5,loam,corrosive,46.5,6.31,11.7,40.1,light,3,3072,15,52.7,6166.0,residential,131.6,48.3,46.5,2.59,95,100,0.95
EPA-01028,EPA_DWINS_Pattern,0,2017,cast_iron,10,356.6,gravel,mildly_corrosive,41.6,8.49,8.0,98.1,light,1,3494,11,72.6,13847.0,commercial,444.5,14.7,12.3,8.25,7,100,0.07
EPA-00153,EPA_DWINS_Pattern,0,1968,pvc,10,293.7,loam,corrosive,87.7,7.64,2.8,69.8,light,4,1357,9,64.8,13324.0,commercial,70.4,76.5,38.4,7.3,56,75,0.7466666666666667
EPA-00368,EPA_DWINS_Pattern,0,1998,galvanized_steel,4,1242.4,sandy,mildly_corrosive,57.0,6.13,3.9,73.8,heavy,5,1987,7,88.0,6040.0,residential,225.4,56.3,45.7,5.47,26,50,0.52
EPA-01569,EPA_DWINS_Pattern,0,1973,concrete,6,1663.3,clay,mildly_corrosive,85.6,4.27,9.4,98.6,none,1,2424,11,57.5,11146.0,commercial,78.0,77.4,24.8,7.09,51,75,0.68
SYR-0065,Syracuse_Real_Data,1,1960,ductile_iron,6,314.0,silt,moderately_corrosive,45.1,8.38,9.3,52.8,light,1,2151,15,94.1,13944.0,industrial,289.1,66.8,69.7,3.57,64,100,0.64
EPA-01063,EPA_DWINS_Pattern,0,1962,ductile_iron,24,1824.7,silt,moderately_corrosive,60.5,8.92,5.6,38.7,moderate,2,1238,22,86.5,8871.0,residential,164.5,63.4,37.5,6.3,62,100,0.62
EPA-00181,EPA_DWINS_Pattern,0,1959,steel,4,749.8,gravel,mildly_corrosive,91.1,7.17,3.5,116.2,light,1,1414,7,79.3,14064.0,mixed,61.2,19.5,55.2,1.46,65,70,0.9285714285714286
EPA-02113,EPA_DWINS_Pattern,0,2013,steel,8,879.3,gravel,non_corrosive,20.5,7.84,7.4,93.0,heavy,3,2181,24,78.1,1289.0,commercial,304.2,44.1,23.3,7.89,11,70,0.15714285714285714
SYR-0493,Syracuse_Real_Data,1,1957,steel,6,1794.2,sandy,moderately_corrosive,32.3,6.53,4.8,88.7,moderate,0,3431,7,97.6,14078.0,commercial,273.7,11.1,12.0,3.36,67,70,0.9571428571428572
SYR-0380,Syracuse_Real_Data,1,1948,pvc,8,1797.8,loam,mildly_corrosive,87.9,5.18,3.0,60.0,moderate,2,288,19,93.2,10258.0,mixed,113.0,49.3,14.4,9.86,76,75,1.0133333333333334
EPA-01236,EPA_DWINS_Pattern,0,1926,cast_iron,4,1073.5,clay,corrosive,45.9,8.56,5.5,119.6,light,5,850,12,96.1,2456.0,mixed,483.7,77.0,27.5,4.35,98,100,0.98
SYR-0764,Syracuse_Real_Data,1,1985,cast_iron,8,589.7,clay,non_corrosive,33.1,7.44,9.5,50.0,none,0,2897,26,91.1,1892.0,commercial,396.3,37.0,28.2,9.3,39,100,0.39
EPA-01265,EPA_DWINS_Pattern,0,1994,pvc,16,385.3,clay,mildly_corrosive,94.8,6.74,5.5,46.0,light,0,2183,21,67.5,10987.0,mixed,312.5,34.4,21.5,2.6,30,75,0.4
SYR-0792,Syracuse_Real_Data,1,1972,ductile_iron,20,579.6,peat,corrosive,18.7,7.41,2.4,58.6,moderate,2,1556,16,58.5,3815.0,commercial,472.3,30.0,30.1,2.92,52,100,0.52
EPA-00077,EPA_DWINS_Pattern,0,1968,pvc,10,1572.2,clay,mildly_corrosive,62.0,6.56,3.2,96.5,none,0,1316,3,64.9,607.0,residential,376.0,50.3,17.3,8.02,56,75,0.7466666666666667
SYR-0879,Syracuse_Real_Data,1,1955,concrete,16,683.0,loam,mildly_corrosive,77.0,4.29,8.0,51.3,heavy,5,3591,25,98.1,3104.0,commercial,246.5,73.3,63.2,8.82,69,75,0.92
SYR-0338,Syracuse_Real_Data,1,1948,concrete,12,1404.4,sandy,mildly_corrosive,76.9,7.3,7.2,58.1,heavy,5,3229,29,98.2,1665.0,residential,482.0,51.2,28.3,4.88,76,75,1.0133333333333334
EPA-02821,EPA_DWINS_Pattern,0,1980,steel,24,430.6,sandy,moderately_corrosive,47.6,4.03,8.7,77.7,moderate,1,3136,5,60.2,2639.0,industrial,324.6,62.8,53.9,0.64,44,70,0.6285714285714286
EPA-01768,EPA_DWINS_Pattern,0,1988,pvc,20,983.1,loam,mildly_corrosive,13.7,5.1,7.7,88.5,light,2,1065,17,61.3,7984.0,residential,76.9,35.8,64.9,3.49,36,75,0.48
EPA-02797,EPA_DWINS_Pattern,0,1913,ductile_iron,6,736.6,clay,mildly_corrosive,81.5,4.78,7.0,43.4,moderate,1,2253,29,82.9,8043.0,residential,58.3,35.9,66.2,8.05,111,100,1.11
EPA-01344,EPA_DWINS_Pattern,0,1955,pvc,12,1032.0,sandy,moderately_corrosive,78.2,5.7,6.8,88.9,light,1,3500,19,77.7,6780.0,residential,55.2,26.6,44.0,4.79,69,75,0.92
EPA-02774,EPA_DWINS_Pattern,0,1942,clay,20,1161.4,loam,corrosive,30.2,8.54,11.6,64.3,heavy,2,992,26,78.2,11227.0,residential,184.2,16.8,29.6,7.18,82,60,1.3666666666666667
EPA-00017,EPA_DWINS_Pattern,0,1985,pvc,8,1982.3,gravel,non_corrosive,38.9,4.4,10.6,61.2,light,0,780,24,95.4,337.0,industrial,14.1,68.5,64.4,3.78,39,75,0.52
EPA-00276,EPA_DWINS_Pattern,0,1921,asbestos_cement,12,1804.8,silt,mildly_corrosive,53.6,5.79,5.8,37.1,moderate,0,2310,27,77.9,13347.0,residential,283.8,60.9,68.3,0.33,103,70,1.4714285714285715
EPA-02799,EPA_DWINS_Pattern,0,1972,pvc,10,1406.9,gravel,moderately_corrosive,19.7,7.8,8.5,117.7,none,0,740,10,79.0,14849.0,mixed,223.8,19.2,55.2,6.77,52,75,0.6933333333333334
EPA-02534,EPA_DWINS_Pattern,0,2001,cast_iron,8,349.8,sandy,non_corrosive,79.7,8.32,2.2,92.4,moderate,0,2769,26,83.1,14176.0,residential,188.3,47.7,44.7,2.98,23,100,0.23
SYR-0456,Syracuse_Real_Data,1,1984,cast_iron,6,1842.1,clay,corrosive,88.4,7.68,2.2,39.0,light,0,3154,6,75.5,4050.0,commercial,220.5,53.8,20.0,4.88,40,100,0.4
EPA-02343,EPA_DWINS_Pattern,0,1958,hdpe,4,1790.5,sandy,mildly_corrosive,36.2,8.83,5.2,63.0,none,3,1739,25,79.1,13188.0,commercial,218.0,70.5,47.6,9.12,66,50,1.32
SYR-0816,Syracuse_Real_Data,1,1928,concrete,16,1779.1,peat,moderately_corrosive,88.5,7.48,9.5,37.2,light,2,3617,17,87.3,11148.0,commercial,494.2,19.9,24.1,2.22,96,75,1.28
EPA-01318,EPA_DWINS_Pattern,0,1984,steel,20,984.1,clay,highly_corrosive,78.1,7.72,11.3,78.7,none,2,2174,4,95.8,7313.0,residential,215.2,17.9,20.7,3.5,40,70,0.5714285714285714
SYR-0996,Syracuse_Real_Data,1,1969,asbestos_cement,16,382.9,clay,non_corrosive,71.9,6.11,8.8,93.0,light,0,1517,21,96.6,14832.0,mixed,461.8,28.0,34.0,1.56,55,70,0.7857142857142857
EPA-00982,EPA_DWINS_Pattern,0,1992,pvc,6,1521.1,peat,mildly_corrosive,92.4,5.51,9.1,35.1,heavy,1,3202,27,83.4,3483.0,residential,428.3,26.7,34.0,0.37,32,75,0.4266666666666667
SYR-0202,Syracuse_Real_Data,1,1922,concrete,4,807.6,peat,corrosive,37.6,6.31,2.3,113.0,none,0,2285,26,63.4,8814.0,residential,219.6,20.3,40.5,4.12,102,75,1.36
SYR-0162,Syracuse_Real_Data,1,1929,steel,16,721.9,clay,non_corrosive,87.8,7.84,11.3,63.7,moderate,0,526,6,93.4,3281.0,commercial,30.7,71.4,33.1,0.99,95,70,1.3571428571428572
EPA-00580,EPA_DWINS_Pattern,0,1996,asbestos_cement,6,812.0,silt,non_corrosive,18.4,7.25,2.9,51.1,none,2,3149,25,84.7,3911.0,residential,425.6,79.5,12.3,3.0,28,70,0.4
EPA-01778,EPA_DWINS_Pattern,0,1933,pvc,12,1140.2,sandy,mildly_corrosive,50.6,7.86,11.5,41.7,moderate,0,1838,26,68.4,12488.0,commercial,114.0,55.9,38.9,8.49,91,75,1.2133333333333334
EPA-01450,EPA_DWINS_Pattern,0,1957,galvanized_steel,24,700.4,loam,corrosive,56.9,7.14,3.4,43.1,heavy,0,1269,29,81.4,9578.0,residential,38.7,63.0,28.1,0.43,67,50,1.34
SYR-0703,Syracuse_Real_Data,1,1985,ductile_iron,4,1395.3,loam,corrosive,20.4,7.67,2.3,106.5,light,0,3164,17,71.1,10736.0,industrial,436.8,46.7,45.5,6.33,39,100,0.39
EPA-00501,EPA_DWINS_Pattern,0,1951,ductile_iron,12,1313.1,peat,mildly_corrosive,72.7,4.78,7.6,73.2,heavy,0,2828,27,91.7,5424.0,residential,332.6,53.7,35.1,3.89,73,100,0.73
EPA-02894,EPA_DWINS_Pattern,0,1950,ductile_iron,24,1042.3,clay,non_corrosive,50.4,5.62,3.1,101.9,moderate,1,1445,9,66.8,13855.0,commercial,97.3,69.5,34.3,3.91,74,100,0.74
EPA-02844,EPA_DWINS_Pattern,0,1951,concrete,8,155.2,silt,corrosive,48.7,6.81,2.3,50.4,moderate,0,3597,16,72.0,6890.0,commercial,151.6,72.0,61.4,5.01,73,75,0.9733333333333334
EPA-00130,EPA_DWINS_Pattern,0,1931,clay,20,1876.3,clay,moderately_corrosive,59.4,4.08,8.7,58.6,light,0,3230,10,89.6,4983.0,mixed,375.4,32.8,54.5,3.45,93,60,1.55
EPA-01614,EPA_DWINS_Pattern,0,1964,cast_iron,20,852.8,loam,corrosive,21.5,8.56,9.4,67.1,heavy,2,657,12,60.0,2874.0,residential,70.5,65.8,57.5,0.82,60,100,0.6
EPA-02462,EPA_DWINS_Pattern,0,1950,concrete,10,926.4,silt,moderately_corrosive,27.0,5.2,4.9,70.9,heavy,4,2050,9,78.2,4040.0,commercial,364.1,11.1,48.1,8.86,74,75,0.9866666666666667
EPA-00022,EPA_DWINS_Pattern,0,1955,copper,8,939.3,silt,mildly_corrosive,25.4,4.44,7.3,38.8,none,0,2342,20,72.4,11852.0,commercial,234.6,18.5,62.8,1.92,69,80,0.8625
EPA-02074,EPA_DWINS_Pattern,0,1912,pvc,16,761.8,peat,highly_corrosive,90.9,7.32,7.9,34.1,none,0,1482,22,68.4,5066.0,residential,420.2,30.5,47.9,6.84,112,75,1.4933333333333334
EPA-02460,EPA_DWINS_Pattern,0,1991,steel,12,1365.4,silt,mildly_corrosive,75.7,4.97,3.6,119.6,light,3,1957,24,55.5,4891.0,commercial,325.1,44.5,11.7,7.53,33,70,0.4714285714285714
EPA-00586,EPA_DWINS_Pattern,0,1952,clay,10,77.1,silt,mildly_corrosive,55.0,6.81,6.4,90.0,light,0,3619,22,50.6,5871.0,commercial,491.2,26.3,40.2,2.07,72,60,1.2
EPA-00956,EPA_DWINS_Pattern,0,1966,steel,6,1753.3,sandy,moderately_corrosive,66.1,5.24,8.4,34.9,light,1,2083,5,80.7,4975.0,residential,430.0,71.0,44.5,1.59,58,70,0.8285714285714286
EPA-02153,EPA_DWINS_Pattern,0,1960,clay,16,249.8,peat,non_corrosive,65.2,4.83,10.9,99.5,heavy,4,615,13,78.0,7886.0,commercial,178.4,47.9,63.5,9.13,64,60,1.0666666666666667
EPA-01254,EPA_DWINS_Pattern,0,1934,pvc,6,1999.4,loam,corrosive,32.3,7.67,6.2,62.5,heavy,1,3117,19,96.8,14672.0,commercial,246.0,38.9,40.9,0.26,90,75,1.2
SYR-0035,Syracuse_Real_Data,1,1971,ductile_iron,6,1274.8,sandy,highly_corrosive,17.4,5.94,9.0,101.7,light,3,1287,13,65.1,14226.0,residential,470.4,65.6,24.2,4.36,53,100,0.53
SYR-0776,Syracuse_Real_Data,1,1937,pvc,4,179.2,loam,moderately_corrosive,57.2,6.87,7.0,115.5,light,3,634,6,52.0,14016.0,commercial,84.5,59.4,37.0,0.7,87,75,1.16
EPA-01557,EPA_DWINS_Pattern,0,1934,hdpe,10,1146.8,sandy,moderately_corrosive,32.4,5.08,9.1,32.4,moderate,1,825,7,73.2,9087.0,commercial,214.4,62.8,35.4,4.25,90,50,1.8
EPA-02500,EPA_DWINS_Pattern,0,1958,cast_iron,4,696.1,loam,corrosive,84.2,6.76,9.9,116.8,heavy,0,3039,17,52.1,14775.0,mixed,292.4,32.7,43.4,1.91,66,100,0.66
EPA-00479,EPA_DWINS_Pattern,0,1968,concrete,8,1908.4,sandy,non_corrosive,30.1,6.11,7.3,44.9,moderate,5,3588,13,62.9,5550.0,commercial,182.1,32.0,25.9,9.18,56,75,0.7466666666666667
EPA-02004,EPA_DWINS_Pattern,0,1952,pvc,6,1523.2,clay,corrosive,58.7,4.26,2.6,56.8,heavy,1,698,21,83.4,3064.0,residential,56.1,31.0,29.8,3.15,72,75,0.96
EPA-00391,EPA_DWINS_Pattern,0,2006,concrete,10,1038.7,peat,corrosive,45.7,7.63,10.8,86.4,moderate,1,573,20,72.9,13592.0,industrial,111.1,65.3,67.7,7.98,18,75,0.24
EPA-01140,EPA_DWINS_Pattern,0,1938,pvc,20,888.1,peat,mildly_corrosive,73.1,6.76,8.0,94.4,moderate,1,3552,9,66.4,12300.0,residential,222.2,36.7,39.3,3.74,86,75,1.1466666666666667
EPA-00364,EPA_DWINS_Pattern,0,1964,hdpe,10,1991.9,loam,non_corrosive,90.8,8.64,8.0,45.3,none,0,462,19,90.0,5897.0,industrial,437.4,18.6,60.9,5.3,60,50,1.2
EPA-01946,EPA_DWINS_Pattern,0,2017,galvanized_steel,12,1351.4,peat,moderately_corrosive,45.0,8.04,7.1,42.3,heavy,1,2050,18,66.8,3681.0,commercial,290.3,45.1,67.7,6.77,7,50,0.14
EPA-01613,EPA_DWINS_Pattern,0,1964,pvc,6,1052.2,sandy,highly_corrosive,13.8,6.86,3.7,55.8,moderate,4,985,5,58.0,5612.0,residential,156.3,24.7,58.6,6.72,60,75,0.8
EPA-02418,EPA_DWINS_Pattern,0,1900,hdpe,4,826.0,sandy,moderately_corrosive,66.2,4.22,6.9,59.3,moderate,1,750,25,64.0,6542.0,commercial,92.3,50.4,33.7,8.5,124,50,2.48
EPA-01825,EPA_DWINS_Pattern,0,1968,concrete,24,682.9,gravel,corrosive,21.0,7.76,7.4,58.6,moderate,0,2233,22,97.6,12538.0,residential,313.0,46.7,21.9,3.18,56,75,0.7466666666666667
EPA-01042,EPA_DWINS_Pattern,0,2019,cast_iron,12,1425.6,loam,moderately_corrosive,18.9,6.75,5.8,45.4,light,0,669,26,62.5,5902.0,residential,98.5,29.0,58.3,4.87,5,100,0.05
SYR-0242,Syracuse_Real_Data,1,1942,ductile_iron,4,1196.4,silt,mildly_corrosive,66.2,8.18,3.5,117.4,light,0,988,29,68.1,7268.0,commercial,44.7,74.8,46.9,8.35,82,100,0.82
EPA-01062,EPA_DWINS_Pattern,0,1999,pvc,12,1704.0,sandy,moderately_corrosive,18.7,6.89,9.6,101.8,heavy,0,2374,9,58.7,2844.0,commercial,26.2,40.8,29.1,3.21,25,75,0.3333333333333333
EPA-01364,EPA_DWINS_Pattern,0,2006,ductile_iron,4,1129.4,sandy,moderately_corrosive,20.9,4.01,6.6,118.2,light,2,1214,24,82.4,11008.0,residential,351.9,47.3,58.5,2.1,18,100,0.18
SYR-0601,Syracuse_Real_Data,1,1969,copper,4,1185.5,clay,mildly_corrosive,47.3,8.07,9.0,39.3,light,0,3600,28,63.8,9441.0,residential,444.3,60.0,44.5,2.78,55,80,0.6875
EPA-01436,EPA_DWINS_Pattern,0,1978,pvc,8,980.8,peat,corrosive,48.4,8.0,2.5,36.8,moderate,4,1963,2,60.5,2297.0,residential,269.8,54.6,56.9,3.28,46,75,0.6133333333333333
EPA-00298,EPA_DWINS_Pattern,0,1932,ductile_iron,16,1537.1,clay,corrosive,87.7,4.5,7.0,78.2,light,2,434,20,79.4,4312.0,commercial,146.8,12.8,40.4,1.58,92,100,0.92
EPA-01215,EPA_DWINS_Pattern,0,1937,ductile_iron,12,859.2,loam,mildly_corrosive,33.5,7.42,2.7,85.3,moderate,1,2332,25,88.2,4731.0,commercial,110.1,44.5,46.8,1.82,87,100,0.87
EPA-01889,EPA_DWINS_Pattern,0,2020,concrete,20,1711.3,clay,highly_corrosive,44.1,6.63,9.3,87.2,moderate,3,2235,5,79.6,9260.0,industrial,145.4,73.2,31.9,0.52,4,75,0.05333333333333334
EPA-01069,EPA_DWINS_Pattern,0,1986,ductile_iron,6,687.7,loam,corrosive,70.1,6.95,7.8,38.4,moderate,0,2128,2,74.9,416.0,residential,159.5,72.2,30.8,2.23,38,100,0.38
SYR-0647,Syracuse_Real_Data,1,1990,ductile_iron,6,1400.6,sandy,highly_corrosive,80.3,8.45,6.5,105.9,heavy,3,3507,10,98.7,8793.0,commercial,305.9,19.0,53.2,9.07,34,100,0.34
EPA-02891,EPA_DWINS_Pattern,0,1945,pvc,12,1791.3,silt,moderately_corrosive,39.7,5.25,11.7,74.1,light,0,2256,5,64.3,3925.0,residential,462.5,30.8,33.0,6.11,79,75,1.0533333333333332
EPA-02557,EPA_DWINS_Pattern,0,2013,ductile_iron,20,1549.7,loam,mildly_corrosive,63.6,4.07,5.3,63.1,heavy,2,2756,7,73.6,13645.0,mixed,119.8,29.3,34.3,3.31,11,100,0.11
EPA-02203,EPA_DWINS_Pattern,0,1984,cast_iron,16,718.1,clay,moderately_corrosive,63.1,5.04,6.2,75.4,moderate,2,2458,8,59.6,12351.0,commercial,186.1,74.1,27.9,8.01,40,100,0.4
EPA-00529,EPA_DWINS_Pattern,0,1958,clay,16,1427.4,clay,moderately_corrosive,35.8,8.58,9.4,33.6,heavy,1,946,8,75.1,8436.0,residential,301.3,77.8,57.8,5.99,66,60,1.1
EPA-01880,EPA_DWINS_Pattern,0,1998,cast_iron,4,453.6,clay,moderately_corrosive,20.1,5.06,7.3,49.4,heavy,3,3205,15,74.3,4536.0,commercial,227.1,40.7,59.7,1.86,26,100,0.26
EPA-00268,EPA_DWINS_Pattern,0,1945,hdpe,24,163.4,silt,corrosive,68.0,7.37,8.6,119.9,none,1,2479,28,88.6,4033.0,mixed,67.1,58.7,19.4,6.21,79,50,1.58
EPA-02639,EPA_DWINS_Pattern,0,1958,concrete,24,1593.2,gravel,mildly_corrosive,32.8,7.95,11.8,79.7,moderate,0,2473,25,72.9,975.0,residential,86.7,21.7,51.2,9.36,66,75,0.88
EPA-00900,EPA_DWINS_Pattern,0,1956,cast_iron,12,1625.6,sandy,non_corrosive,37.1,8.07,9.0,37.1,none,1,300,5,57.2,5787.0,residential,293.5,56.2,24.7,0.77,68,100,0.68
SYR-0563,Syracuse_Real_Data,1,1938,copper,8,94.7,loam,moderately_corrosive,58.7,4.05,3.5,56.4,moderate,1,2639,24,97.5,2309.0,commercial,308.2,13.4,24.6,9.9,86,80,1.075
EPA-02951,EPA_DWINS_Pattern,0,1949,steel,16,1898.2,clay,moderately_corrosive,23.7,4.05,4.1,46.6,none,1,366,23,63.4,9466.0,residential,298.4,15.5,21.4,4.24,75,70,1.0714285714285714
EPA-01735,EPA_DWINS_Pattern,0,1911,cast_iron,16,919.5,gravel,mildly_corrosive,30.5,8.95,10.7,113.2,none,1,1465,12,62.2,12941.0,residential,409.4,37.6,23.3,4.89,113,100,1.13
EPA-02006,EPA_DWINS_Pattern,0,1947,pvc,24,1815.3,peat,corrosive,47.9,6.64,2.5,102.6,heavy,1,2065,13,95.1,1257.0,residential,104.3,70.0,33.7,0.23,77,75,1.0266666666666666
SYR-0190,Syracuse_Real_Data,1,1979,steel,4,1586.9,silt,moderately_corrosive,84.7,4.32,7.1,79.2,heavy,0,3449,15,83.1,13428.0,residential,230.9,10.9,27.6,2.64,45,70,0.6428571428571429
EPA-00807,EPA_DWINS_Pattern,0,1946,steel,12,1806.3,clay,non_corrosive,75.6,4.13,11.1,115.7,moderate,0,684,27,94.3,6117.0,industrial,238.1,33.1,22.4,3.77,78,70,1.1142857142857143
SYR-0976,Syracuse_Real_Data,1,1958,cast_iron,16,1675.1,sandy,corrosive,37.0,8.05,9.8,63.6,moderate,1,2955,6,64.4,522.0,mixed,115.4,54.4,47.7,9.68,66,100,0.66
EPA-01748,EPA_DWINS_Pattern,0,2018,pvc,8,1949.3,peat,corrosive,35.7,8.52,3.2,107.8,heavy,1,1972,16,52.6,1345.0,residential,357.7,31.5,57.7,7.38,6,75,0.08
EPA-02548,EPA_DWINS_Pattern,0,1983,cast_iron,20,1276.7,clay,moderately_corrosive,93.9,6.62,9.4,72.1,heavy,0,2139,28,71.7,103.0,industrial,163.0,10.5,36.0,9.39,41,100,0.41
EPA-01048,EPA_DWINS_Pattern,0,1974,cast_iron,4,493.2,silt,moderately_corrosive,65.5,5.86,5.8,106.4,none,1,3327,20,62.3,8921.0,residential,313.3,47.2,10.5,7.32,50,100,0.5
EPA-02754,EPA_DWINS_Pattern,0,1974,copper,4,809.6,peat,moderately_corrosive,68.3,7.51,11.0,111.1,none,0,1653,9,86.5,4123.0,residential,216.4,18.6,45.9,8.48,50,80,0.625
EPA-01559,EPA_DWINS_Pattern,0,1964,hdpe,20,1516.2,silt,corrosive,14.7,4.11,7.7,71.7,heavy,2,523,25,60.8,7080.0,commercial,127.6,32.1,59.7,0.32,60,50,1.2
EPA-00083,EPA_DWINS_Pattern,0,1984,pvc,6,356.1,loam,mildly_corrosive,18.9,8.49,7.5,46.0,none,0,98,7,53.9,10964.0,residential,111.4,72.9,46.8,8.64,40,75,0.5333333333333333
