Census year,Block ID,CLUE small area,Accommodation and Food Services,Administrative and Support Services,"Agriculture, Forestry and Fishing",Arts and Recreation Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Financial and Insurance Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Mining,Other Services,"Professional, Scientific and Technical Services",Public Administration and Safety,"Rental, Hiring and Real Estate Services",Retail Trade,"Transport, Postal and Warehousing",Wholesale Trade,Total jobs in block
2002,441,West Melbourne (Residential),,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,,398
2002,502,West Melbourne (Industrial),,0,0,0,0,0,0,0,0,0,245,0,,0,0,,,129,,494
2002,504,Kensington,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,16,51
2002,512,Kensington,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,25,108
2002,517,Kensington,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,526,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2002,527,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,529,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,531,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,533,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,534,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,535,Kensington,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2002,536,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,537,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,538,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,540,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,542,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,545,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,546,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,549,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,551,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,561,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,568,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,569,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,604,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,
2002,606,East Melbourne,36,,0,0,,0,0,0,21,0,,0,,78,0,0,0,,0,164
2002,607,East Melbourne,50,50,0,0,,0,,,103,0,,0,,119,0,29,14,,,986
2002,608,East Melbourne,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2002,609,East Melbourne,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2002,611,East Melbourne,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,18
2002,612,East Melbourne,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,23
2002,617,East Melbourne,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,10
2002,619,East Melbourne,,0,0,11,0,0,,0,0,0,0,0,,0,0,0,,0,0,31
2002,644,East Melbourne,,,0,0,0,,,1446,23,0,,0,17,270,895,0,0,,0,3095
2002,650,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2002,653,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,654,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2002,656,East Melbourne,144,82,0,134,,,,87,,,,0,216,151,0,,,,,1036
2002,720,Melbourne (Remainder),,14,0,,,0,0,508,,,,,,250,0,,,,,1766
2002,728,Southbank,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2002,729,Southbank,0,0,0,0,0,,0,0,,,0,0,,0,0,,,,0,126
2002,731,Southbank,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,740,Southbank,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2002,742,Southbank,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5
2002,743,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,744,Southbank,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,138
2002,746,Southbank,,0,,0,0,0,,0,0,1057,,,,218,0,,,,0,2066
2002,753,Southbank,1052,,,,0,0,190,,,1169,,,32,549,324,,101,,,4854
2002,771,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,773,Docklands,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2002,775,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,222
2002,777,Port Melbourne,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,,62
2002,778,Port Melbourne,0,0,0,0,53,0,0,,0,0,159,0,0,61,0,0,,,146,824
2002,780,Port Melbourne,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,
2002,784,Port Melbourne,,,0,0,0,,0,0,0,24,203,,,,,0,0,0,101,522
2002,790,Port Melbourne,0,,0,0,0,0,,0,0,0,466,0,0,0,0,0,0,,,744
2002,792,Port Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,801,Southbank,45,,0,0,0,0,0,119,0,546,,,15,408,,0,,,0,1982
2002,802,Southbank,,0,0,0,,0,0,,0,0,0,0,0,,0,0,,,,725
2002,803,Southbank,962,0,0,7895,0,0,0,0,0,,0,0,,0,0,0,282,0,0,9255
2002,807,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,362
2002,809,Southbank,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,813,Southbank,0,0,0,528,0,,0,0,0,0,0,0,,0,0,0,0,0,0,580
2002,815,Southbank,,0,0,0,0,0,0,0,0,0,,0,0,30,0,,28,0,,79
2002,855,South Yarra,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,
2002,857,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2002,861,South Yarra,75,0,0,0,0,16,,0,16,0,0,0,,,0,0,40,0,0,154
2002,866,South Yarra,,,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,13
2002,867,South Yarra,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,61
2002,868,South Yarra,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,33
2002,869,South Yarra,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,901,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,902,Parkville,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,26
2002,906,Parkville,,,0,0,0,,,,62,0,,0,80,210,0,0,,0,18,561
2002,911,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,913,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,
2002,914,Parkville,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,13
2002,922,Parkville,,0,0,,0,0,,0,,0,0,0,24,0,0,0,0,0,0,28
2002,924,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,926,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,931,Parkville,109,0,0,332,0,0,0,0,3921,0,0,0,35,0,0,0,,,0,4426
2002,1005,West Melbourne (Industrial),,,0,,0,0,,0,0,0,0,0,,0,0,0,,80,18,134
2002,1013,West Melbourne (Industrial),0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,0,82
2002,1016,Kensington,0,,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,3
2002,1102,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,1103,Docklands,605,,,667,0,0,0,0,0,,,0,,,,0,,0,0,1825
2002,1110,Docklands,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,
2002,1111,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,55
2014,0,City of Melbourne (total),44562,14892,351,23381,5824,24222,7798,63292,38022,28769,14744,3605,11512,74960,40387,5050,20171,14759,10773,447074
2012,0,City of Melbourne (total),39349,15535,371,22635,5394,23611,6020,59944,36994,30411,16677,3310,11720,72865,41192,4689,19554,14788,11377,436436
2009,0,City of Melbourne (total),33972,15226,362,22828,4485,23212,5771,61049,32425,34071,17081,3242,10885,64754,38605,4138,20690,13322,9369,415487
2002,0,City of Melbourne (total),24410,10621,290,18913,2548,15806,3022,44975,27482,25083,14638,4193,8994,48302,30233,3737,16973,12900,6609,319729
2022,6,Melbourne (CBD),312,0,0,203,0,0,0,0,0,,0,0,,0,0,,47,0,0,647
2022,11,Melbourne (CBD),334,40,0,,,0,0,,67,,0,0,36,182,0,42,14,,0,759
2022,12,Melbourne (CBD),118,,0,,0,379,,,0,,0,0,21,1525,,,11,,0,4314
2022,13,Melbourne (CBD),80,520,0,,,,,285,,55,,0,27,496,0,0,,,0,2379
2022,14,Melbourne (CBD),486,167,0,15,,292,,131,21,19,,,165,550,23,53,44,,33,2049
2022,16,Melbourne (CBD),478,,0,86,295,,0,554,,0,0,0,64,382,0,,60,0,0,2404
2022,21,Melbourne (CBD),234,365,0,,,0,926,114,,23,,0,,626,902,,0,,0,4335
2022,22,Melbourne (CBD),291,1324,0,8,626,,,1164,,,31,,26,5575,379,320,,54,,10144
2022,28,Melbourne (CBD),619,70,0,0,,0,,2375,148,,,0,72,1180,1449,36,60,,,6260
2022,33,Melbourne (CBD),231,278,,0,,198,,257,129,,,,102,1403,,101,24,,,2847
2022,35,Melbourne (CBD),338,53,0,,29,86,,43,355,0,177,0,225,165,0,,552,0,58,2089
2022,36,Melbourne (CBD),282,41,,,0,0,,1410,67,,3,0,179,87,155,0,55,0,0,2318
2022,44,Melbourne (CBD),172,221,0,0,24,,,7653,23,0,,0,22,481,,216,55,0,,8891
2022,46,Melbourne (CBD),535,,0,,,,,,145,37,0,0,148,111,1208,,160,0,0,2417
2022,54,Melbourne (CBD),340,73,0,42,,250,0,29,47,,,0,135,440,,26,157,,0,1592
2022,56,Melbourne (CBD),387,0,0,45,,228,0,27,0,81,15,0,58,142,,0,410,0,,1652
2022,57,Melbourne (CBD),560,35,0,81,,30,0,26,62,,,0,72,320,0,8,56,0,,1279
2022,63,Melbourne (CBD),47,,0,,0,46,0,,,,0,0,13,193,248,,19,0,,823
2022,74,Melbourne (CBD),495,146,0,,,48,0,42,,,,0,120,353,0,38,53,,,1397
2022,76,Melbourne (CBD),490,426,0,68,0,,0,146,129,0,,0,95,741,749,,648,,0,3633
2022,78,Melbourne (CBD),85,,0,0,0,0,0,2500,47,,,0,5,,6942,123,15,0,0,17380
2022,81,Melbourne (CBD),78,0,0,0,0,366,0,,,0,0,0,0,,0,0,,0,0,466
2022,83,Melbourne (CBD),30,0,0,16,0,,0,0,0,,,0,0,,,0,0,0,0,1011
2022,84,Melbourne (CBD),134,0,0,,,,,,0,0,0,0,199,139,0,20,37,0,0,756
2022,85,Melbourne (CBD),1327,97,0,60,106,0,,2025,168,,,0,629,897,253,76,1511,,0,7474
2022,87,Melbourne (CBD),59,,0,0,18,151,,,0,0,,0,,,,,0,0,,4592
2022,88,Melbourne (CBD),0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,59
2022,92,West Melbourne (Residential),0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2022,96,Melbourne (CBD),41,0,0,35,0,1561,0,0,,43,0,0,,0,0,0,0,0,0,1698
2022,113,Melbourne (CBD),102,,0,0,0,0,,0,,0,12,0,6,,0,,572,7,,764
2022,116,Melbourne (CBD),,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,86
2022,125,Melbourne (CBD),0,0,0,,0,0,0,0,,,0,0,,0,0,0,,0,0,67
2022,202,Carlton,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,205,Carlton,23,0,0,0,0,74,0,0,890,,0,0,0,0,0,0,,0,0,1000
2022,207,Carlton,205,0,0,0,0,0,,0,,0,0,0,,0,0,0,102,0,0,322
2022,209,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2022,215,Carlton,19,0,0,,0,0,0,0,,0,0,0,,0,0,0,9,0,0,38
2022,216,Carlton,51,0,0,0,0,0,0,0,0,0,,0,51,,0,,36,0,0,155
2022,217,Carlton,185,0,0,25,,0,0,0,26,,,0,20,,0,0,213,0,0,591
2022,218,Carlton,158,27,0,,,,0,19,43,0,,0,283,112,0,,35,0,0,747
2022,219,Carlton,,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,32
2022,225,Carlton,18,,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,0,29
2022,227,Carlton,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2022,230,Carlton,0,0,0,,0,0,0,0,,0,,0,,0,0,0,,0,,32
2022,231,Carlton,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2022,232,Carlton,,0,0,,0,,0,0,0,0,,0,0,0,0,0,,0,0,59
2022,234,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,
2022,236,Carlton,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2022,245,Carlton,71,,0,0,,,0,,,0,0,0,,58,0,,,0,0,205
2022,246,Carlton,140,,0,,0,,0,0,,0,0,0,,,0,0,13,0,0,186
2022,248,Carlton,9,0,0,0,0,,0,0,,0,0,0,42,,0,0,0,0,0,118
2022,254,Carlton,71,,0,0,0,0,0,0,,0,0,0,97,52,0,0,,,0,355
2022,262,Carlton,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,41
2022,263,Carlton,71,0,0,0,0,,0,0,,0,0,0,364,91,,,,0,0,1092
2022,265,Carlton,223,,0,0,0,179,0,0,0,,,0,8,,0,,,0,0,455
2022,267,Carlton,36,0,0,,0,0,0,,36,,,0,147,51,0,0,,,0,308
2022,268,Carlton,,,0,,0,0,0,,,0,0,0,,63,0,0,0,0,0,121
2022,270,Parkville,183,0,0,42,0,3621,0,,0,0,0,0,,0,0,0,,,0,3851
2022,301,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,11
2022,302,North Melbourne,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,
2022,303,North Melbourne,,0,0,0,0,,0,0,57,0,0,0,,0,0,0,0,0,0,101
2022,305,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,306,North Melbourne,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,308,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,310,North Melbourne,,0,0,,0,0,0,0,0,0,107,0,0,,0,,0,0,,157
2022,312,North Melbourne,,,0,0,0,0,,0,0,0,0,0,0,78,0,0,0,0,,88
2022,313,North Melbourne,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,0,281
2022,318,North Melbourne,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,
2022,322,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,69
2022,324,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,327,North Melbourne,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,14
2022,328,North Melbourne,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,330,North Melbourne,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2022,333,North Melbourne,,0,0,0,0,,0,,0,0,0,0,,,0,,,0,0,216
2022,334,North Melbourne,,0,0,0,0,0,0,,0,0,,0,,25,0,,0,0,0,54
2022,339,North Melbourne,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2022,340,North Melbourne,,0,,0,0,0,0,0,,0,0,0,8,,0,0,0,0,0,20
2022,342,North Melbourne,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,35
2022,343,North Melbourne,0,0,0,0,,,0,0,0,0,,0,,,0,0,,0,,64
2022,347,North Melbourne,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14
2022,348,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,349,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2022,350,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,354,North Melbourne,78,0,0,,,60,0,0,15,,0,0,10,57,0,,47,,10,322
2022,355,North Melbourne,24,,,0,,0,0,,,0,,0,13,87,0,,,,0,194
2022,357,North Melbourne,46,0,0,0,0,,0,0,160,0,0,0,29,,0,0,0,,,347
2022,358,North Melbourne,16,0,0,0,0,,0,0,0,0,0,0,8,0,0,0,15,,0,71
2022,359,North Melbourne,,,0,0,0,,,0,13,0,0,0,,25,,0,,0,0,83
2022,360,North Melbourne,12,0,0,0,0,,0,0,0,0,,0,,0,0,0,,0,,45
2022,362,North Melbourne,54,,0,,0,,0,0,,0,0,0,,,0,0,15,0,0,312
2022,364,North Melbourne,,,0,,0,0,0,0,0,,0,0,0,0,0,,,0,0,38
2022,367,North Melbourne,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,9
2022,368,North Melbourne,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,18
2022,369,North Melbourne,5,0,0,,0,0,0,0,,0,,0,,,0,,,0,0,51
2022,401,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022,403,West Melbourne (Residential),0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,187
2022,404,West Melbourne (Residential),0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,17
2022,405,West Melbourne (Residential),0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,
2022,410,West Melbourne (Residential),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,412,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,414,West Melbourne (Residential),,0,0,0,0,,0,,0,0,,0,,29,0,0,0,0,0,91
2022,416,West Melbourne (Residential),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,418,West Melbourne (Residential),0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,0,124
2022,419,West Melbourne (Residential),,0,0,0,83,0,,0,0,0,0,0,,95,0,0,0,0,0,186
2022,420,West Melbourne (Residential),,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,104
2022,422,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,424,West Melbourne (Residential),26,,0,0,0,0,0,0,23,0,0,0,4,0,0,0,,0,0,62
2022,428,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,14
2022,429,West Melbourne (Residential),0,,0,,0,,0,0,0,0,0,0,,,0,0,0,,0,57
2022,431,West Melbourne (Residential),,0,0,,0,,,0,,0,0,0,,,0,,,0,,128
2022,432,West Melbourne (Residential),,0,0,,0,,0,0,0,,0,0,,,0,0,0,0,0,295
2022,435,West Melbourne (Residential),43,0,0,,0,0,0,0,,0,0,0,,0,0,0,13,0,0,70
2022,441,West Melbourne (Residential),17,0,0,,0,0,0,0,,0,,0,0,0,0,0,47,0,0,82
2022,443,West Melbourne (Residential),0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2022,445,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2022,503,Kensington,155,0,0,,135,,0,0,0,0,30,0,,139,,,33,,132,727
2022,504,Kensington,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,70
2022,509,Kensington,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,60
2022,513,Kensington,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,28
2022,517,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,520,Kensington,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,13
2022,523,Kensington,,0,0,0,0,,0,0,21,0,0,0,0,0,0,0,,0,0,63
2022,529,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,532,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,538,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,540,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,541,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,545,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,546,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,550,Kensington,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,559,Kensington,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,26,0,0,56
2022,561,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,563,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,564,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,566,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,569,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,604,East Melbourne,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2022,605,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2022,607,East Melbourne,43,0,0,0,,0,,172,198,,0,0,430,41,0,,,,0,1001
2022,608,East Melbourne,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2022,609,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,612,East Melbourne,,0,0,0,,0,0,0,,,0,0,0,,0,,0,0,0,43
2022,618,East Melbourne,328,0,0,0,0,,0,0,,0,0,0,0,132,0,0,,0,0,597
2022,619,East Melbourne,,,0,14,0,0,,0,0,0,0,0,0,0,,0,0,0,0,82
2022,620,East Melbourne,,0,0,,0,,0,0,639,0,0,0,,,,0,,0,0,752
2022,658,East Melbourne,,,0,1367,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4282
2022,660,Melbourne (Remainder),577,0,0,1181,0,0,0,0,,0,0,0,,0,0,,,,0,1980
2022,662,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
2022,663,Melbourne (Remainder),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,720,Melbourne (Remainder),46,0,0,,,0,0,172,183,0,7,0,22,413,0,11,137,0,344,1342
2022,730,Southbank,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,71
2022,731,Southbank,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,737,Southbank,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,357
2022,742,Southbank,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2022,748,Southbank,34,105,0,0,97,,,276,68,,0,0,,328,,,,0,0,1420
2022,750,Southbank,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,
2022,777,Port Melbourne,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2022,780,Port Melbourne,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,
2022,786,Port Melbourne,16,0,,7,40,,0,0,,33,470,0,63,28,,,,,28,1529
2022,787,Port Melbourne,,0,0,0,125,0,0,,0,0,,0,0,0,,,,0,,356
2022,788,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2022,790,Port Melbourne,,433,0,,304,15,11,0,,42,564,0,61,187,,72,74,69,421,2399
2022,791,Port Melbourne,0,,0,0,,,0,0,0,0,1226,0,,66,0,,0,,,1417
2022,804,Southbank,693,491,0,466,0,0,,0,,0,,0,17,127,0,13,1261,,,4351
2022,808,Southbank,35,,0,9,299,,,,,,0,0,0,136,0,,41,0,0,747
2022,809,Southbank,,0,0,,0,0,0,0,48,,0,0,0,0,0,0,0,0,0,64
2022,810,Southbank,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,10
2022,812,Southbank,146,0,0,,,,0,14,31,0,,0,,398,0,0,15,0,0,686
2022,813,Southbank,,0,0,497,0,,0,0,,0,0,0,,0,0,0,0,0,0,548
2022,850,Melbourne (Remainder),0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2022,856,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,857,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2022,859,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,860,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,862,South Yarra,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,31
2022,863,Melbourne (Remainder),0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,864,South Yarra,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,11
2022,868,South Yarra,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,47
2022,870,Melbourne (Remainder),54,0,0,0,0,,0,0,5491,0,0,0,,2636,0,0,,0,0,9001
2022,902,Parkville,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,908,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2022,909,Parkville,,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,5
2022,910,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2022,913,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022,917,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,920,Parkville,65,0,0,0,0,0,0,0,13219,0,0,0,,,0,0,30,,0,14430
2022,921,Parkville,,0,0,0,0,418,0,0,0,0,0,0,0,,0,0,0,0,0,466
