"Daily Weather Observations for Melbourne (Olympic Park), Victoria for November 2025",,,,,,,,,,,
Prepared at 13:01 UTC on Wednesday 18 March 2026   IDCJDW3033.202511,,,,,,,,,,,
Copyright 2003 Commonwealth Bureau of Meteorology,,,,,,,,,,,
Observations were drawn from Melbourne (Olympic Park) {station 086338},,,,,,,,,,,
,,,,,,,,,,,
,Date,Min temperature (°C),Max temperature (°C),Total Rainfall (mm),Time of maximum  gust,Direction of wind,max wind speed (km/h),max  gust speed(km/h),max pressure (hPa),Max Humidity (%),Min Humidity (%)
,17/11/2021,11.4,18,0,21:00,SSE,7,17,1019.2,93,55
,18/11/2021,16.8,24.8,0.2,19:30,N,30,43,1008.9,71,33
,19/11/2021,13.5,15.6,0,22:00,SSE,11,19,1015.1,65,56
,20/11/2021,12.2,15.2,0,20:30,S,17,26,1018.6,68,50
,21/11/2021,12.6,15.1,0,20:00,SSW,17,30,1022.7,86,70
,22/11/2021,16,18.6,0,21:10,WSW,9,13,1018.3,90,77
,23/11/2021,21.3,24.9,0,19:00,NNE,15,24,1014.2,64,45
,24/11/2021,16.1,16.7,0,19:30,SSW,15,26,1014.2,99,96
,25/11/2021,14.2,15.2,0.2,23:30,S,19,28,1015.2,85,69
,26/11/2021,12.7,16.5,0,20:00,SE,20,37,1022.5,70,56
,27/11/2021,13.7,18.7,0,19:30,SE,20,37,1023.4,71,46
,28/11/2021,14.4,20.1,0,21:00,SSE,15,20,1019.9,67,47
,29/11/2021,17.2,23.3,0,21:00,WSW,7,13,1015.1,83,55
,30/11/2021,22.3,29.7,0,22:00,NE,13,17,1011.3,50,25
,1/12/2021,19.6,21.8,11.8,23:40,WSW,15,24,1014.6,89,64
,2/12/2021,14,16.9,8.8,21:30,SSW,20,35,1019.2,100,86
,3/12/2021,14,16.7,0,20:40,SSE,19,32,1019.1,68,63
,4/12/2021,12.7,15.6,0,20:00,S,19,30,1022.3,62,52
,5/12/2021,15.7,18.1,0,20:30,SSW,13,17,1017.5,84,67
,6/12/2021,18,25.3,0,21:00,N,22,32,1011.6,69,40
,7/12/2021,12.8,15,2,21:10,SSE,13,24,1017.1,65,52
,8/12/2021,12.6,15.3,0.2,20:30,SSE,22,33,1018.7,86,52
,9/12/2021,14.1,16.1,0,21:00,SSE,17,30,1019.2,76,66
,10/12/2021,13.8,17.5,0,19:30,SSW,20,35,1018.5,79,64
,11/12/2021,14.7,20.1,0,20:00,SE,20,35,1017.6,67,47
,12/12/2021,17,25.3,0,19:30,SE,13,28,1012.9,82,44
,13/12/2021,16.8,21.8,0,19:40,SSW,26,37,1015.7,85,58
,14/12/2021,16,19.8,0,19:40,SSW,17,28,1013.2,81,62
,15/12/2021,15.3,16.8,0,21:30,S,13,17,1016.6,68,60
,16/12/2021,13.5,19.3,0,19:30,SSE,15,26,1017.3,70,35
,17/12/2021,23,29.2,0,19:40,N,9,13,1008.4,44,27
,18/12/2021,17,20.5,0,21:00,SSE,15,24,1007.1,77,58
,19/12/2021,14.4,18.3,1.8,20:30,W,17,32,1013.1,56,41
,20/12/2021,17.5,21.5,0,19:30,S,13,28,1014.7,80,61
,21/12/2021,16.8,20.2,0,20:00,S,19,32,1014,80,70
,22/12/2021,14.6,17.7,0,20:30,SSW,19,26,1014.9,68,61
,23/12/2021,14.9,18.8,0,20:00,S,17,24,1016.2,67,55
,24/12/2021,18.4,24.4,0,22:30,SSW,17,26,1013.7,81,50
,25/12/2021,15.6,17.7,0,22:00,S,19,30,1018.9,70,61
,26/12/2021,14.1,16.1,0.2,20:00,S,24,37,1022.4,59,54
,27/12/2021,15.2,20.1,0,21:00,SE,24,35,1021.5,64,45
,28/12/2021,16.1,20.2,0,20:00,SSW,20,30,1018.6,72,58
,29/12/2021,15.4,20.1,0,19:20,SSW,19,26,1017.7,81,65
,30/12/2021,20.3,27.6,0,21:00,SSE,11,15,1011.6,68,41
,31/12/2021,22.9,29.5,0,22:00,SW,7,17,1008.3,63,42
,1/01/2022,22.6,29.4,0,20:00,SSE,9,15,1008.5,58,24
,2/01/2022,18.5,20.4,0,20:00,SSW,19,33,1013.2,78,67
,3/01/2022,17,18.3,0,23:00,SSE,19,28,1014.4,70,60
,4/01/2022,20.6,23,0,21:00,SSE,19,35,1010.4,76,66
,5/01/2022,20.6,27.9,0,20:00,SE,20,32,1010.1,73,41
,6/01/2022,22.2,27.3,1.4,22:00,N,17,20,1007.1,71,48
,7/01/2022,18.3,22.6,21.6,21:28,SSW,13,22,1011,100,81
,8/01/2022,17.2,18.7,0,19:30,SSW,15,24,1016.1,79,73
,9/01/2022,16.4,20.8,0.2,20:00,SSW,17,24,1016.5,85,65
,10/01/2022,20.8,29.6,0,0:00,SSW,11,24,1019.1,79,41
,11/01/2022,20.9,26.6,0,22:30,SE,20,32,1020.9,68,46
,12/01/2022,20.2,26.1,0,20:00,SE,19,28,1017,75,52
,13/01/2022,22.2,32,0,19:30,WSW,15,35,1009.5,79,45
,14/01/2022,21.9,32.1,6,23:30,NW,20,30,1001.5,89,38
,15/01/2022,18.9,20.1,0,19:30,S,17,26,1009,77,73
,16/01/2022,23.8,31.4,0,20:00,SE,13,15,1004.5,67,32
,17/01/2022,18,20.1,0,21:00,S,17,28,1015.3,63,59
,18/01/2022,16.3,18.7,0,20:00,S,17,32,1019.1,71,52
,19/01/2022,17.7,23.3,0,20:00,SE,20,32,1025.8,62,43
,20/01/2022,19.1,28,0,20:00,SE,17,32,1025,68,35
,21/01/2022,20.3,29.3,0,20:00,SE,13,24,1022.4,64,27
,22/01/2022,23.2,30.6,0,19:30,SSE,26,35,1016.7,52,34
,23/01/2022,23.5,30.1,0,20:30,SSE,13,24,1010.9,62,36
,24/01/2022,23.6,31.3,0,20:00,SSE,15,22,1007.2,72,30
,25/01/2022,22.8,30.3,0,20:30,SSE,9,22,1008.6,76,41
,26/01/2022,24.5,31.4,0.8,21:00,SW,13,24,1007.7,77,44
,27/01/2022,23.2,31,1.6,19:30,NNE,17,24,1009.9,85,43
,28/01/2022,19.5,21.7,35.4,0:00,SSW,15,22,1013.9,100,100
,29/01/2022,19.5,19.9,0,19:30,S,17,24,1018.3,80,73
,30/01/2022,20.9,26.9,0,19:30,SSE,17,26,1010.7,86,57
,31/01/2022,25.8,33.3,0,20:00,SW,6,11,1001.2,73,46
,1/02/2022,15.4,19.2,3.2,19:30,S,24,50,1008.8,83,58
,2/02/2022,15.1,16.4,0.2,19:30,S,19,26,1014.1,74,54
,3/02/2022,16,17.5,0.2,19:20,S,20,32,1018.6,66,52
,4/02/2022,17.7,22.1,0,19:30,S,26,35,1021.1,62,46
,5/02/2022,18.6,25,0,21:30,SE,15,26,1021.3,59,38
,6/02/2022,18.7,25.8,0,20:40,SE,17,24,1023.3,60,38
,7/02/2022,18.6,25.8,0,19:30,SSE,17,24,1018,66,36
,8/02/2022,22.1,29.2,0,20:30,SE,13,19,1009.5,60,28
,9/02/2022,20,21.2,0,20:00,S,17,30,1012.3,65,58
,10/02/2022,18,19.3,0,20:00,S,20,39,1019.9,63,58
,11/02/2022,16.8,19,0,19:30,SSE,19,30,1021.7,66,52
,12/02/2022,18.5,25.6,0,20:00,SE,17,26,1016.5,77,44
,13/02/2022,21.8,31.2,0,19:40,NNE,24,28,1017.8,62,31
,14/02/2022,19.6,21.2,0,20:30,SSW,17,28,1023.6,83,76
,15/02/2022,17.8,20.5,0,19:30,SSW,17,24,1021.5,77,59
,16/02/2022,20.4,22.1,0,19:30,SSW,9,17,1010.8,76,50
,17/02/2022,17.9,21,0,20:00,S,15,20,1012.9,75,63
,18/02/2022,16.9,18.3,0.6,23:30,SSE,15,32,1021.4,63,54
,19/02/2022,15.2,21,0,20:30,SSE,13,24,1014.6,74,53
,20/02/2022,15.8,19.3,0,0:00,S,22,32,1007.8,86,62
,21/02/2022,15.7,17.5,0,19:30,S,15,24,1016.8,60,52
,22/02/2022,17.3,20.3,0,21:00,WSW,9,20,1016.6,82,73
,23/02/2022,21.7,28,0,20:30,WSW,11,19,1015.9,74,47
,24/02/2022,18.6,20.8,0,19:30,SSW,19,33,1019.9,77,72
,25/02/2022,20.2,21.1,0,22:30,SE,17,32,1018.1,82,66
,26/02/2022,19.8,25.9,0,21:50,SE,22,33,1016.6,75,48
,27/02/2022,21.4,23.1,0,19:40,SSW,7,15,1013,83,67
,28/02/2022,20.1,22.2,0,20:00,SSW,13,22,1012.1,93,76
,1/03/2022,21.4,24.5,4.4,23:00,N,13,20,1010.9,96,70
,2/03/2022,22.2,26.9,0,21:00,SE,11,19,1012.5,66,54
,3/03/2022,20.7,28.7,0,19:30,SE,9,19,1012.9,80,43
,4/03/2022,21.3,23.9,3.8,19:00,SSW,13,26,1008.8,99,73
,5/03/2022,18.4,20.2,1.2,22:30,S,19,32,1012,100,84
,6/03/2022,16.8,19.1,0,20:30,SE,24,39,1019.4,74,65
,7/03/2022,17.7,20.8,1.2,23:00,S,13,26,1015.3,100,73
,8/03/2022,16.5,20.2,0,23:30,SE,20,35,1020.5,70,57
,9/03/2022,14.9,17.8,0,20:00,SSE,24,37,1022.3,70,55
,10/03/2022,14.2,18.4,0,19:30,S,15,28,1021.8,81,56
,11/03/2022,13.7,17.9,0,19:30,S,13,24,1021.9,77,54
,12/03/2022,15.7,20.6,0,19:30,SSE,13,19,1021.2,87,54
,13/03/2022,20.2,27.4,0.4,22:00,SE,13,20,1020.1,84,41
,14/03/2022,18.7,24.9,2,21:00,ESE,7,13,1019.2,99,45
,15/03/2022,20.3,22.2,0,22:30,NNE,13,19,1018.3,79,69
,16/03/2022,18.8,21.2,0,22:30,N,11,13,1016.5,79,66
,17/03/2022,20.5,26.2,0,21:30,SSW,15,26,1017.5,88,55
,18/03/2022,16.3,18.5,0,19:00,S,13,30,1021.9,73,64
,19/03/2022,20.1,29.9,0,17:00,NNW,13,22,1015.8,83,37
,20/03/2022,17.9,19.9,0,20:30,SW,11,17,1017.5,99,89
,21/03/2022,18.6,19.4,0,20:00,S,15,26,1014.3,85,81
,22/03/2022,16.3,18.6,1,23:00,SW,9,20,1011.1,98,75
,23/03/2022,15.6,17,0,19:30,S,11,15,1017.4,64,56
,24/03/2022,15.7,17.7,0,19:30,SSE,15,17,1020.4,65,54
,25/03/2022,15.1,18.8,0,20:00,SSE,13,26,1023.2,83,61
,26/03/2022,16.8,19.2,0,22:00,W,9,17,1019.9,85,75
,27/03/2022,19.4,26.3,0,19:30,N,11,15,1014.6,63,38
,28/03/2022,17.1,19.1,0,19:20,SSW,17,26,1017.7,85,73
,29/03/2022,16.8,18.4,0,21:00,SSE,19,24,1016.1,70,67
,30/03/2022,15.9,18.2,0,22:00,SSE,20,32,1021.2,63,56
,31/03/2022,13.9,17.6,0,19:30,SSE,17,32,1027.4,68,47
,1/04/2022,13.5,16.2,0.4,20:00,SE,17,33,1026.7,83,60
,2/04/2022,14.8,17.3,1,21:30,SSE,13,24,1019.8,90,69
,3/04/2022,15.5,15.9,1.6,21:30,SW,9,13,1014.1,99,89
,4/04/2022,15.2,17.2,0,22:00,W,7,11,1016.8,85,73
,5/04/2022,15.5,17.1,0,21:00,SSE,13,17,1019.1,84,63
,6/04/2022,14.8,18.1,0,20:00,ESE,13,20,1021.3,83,68
,7/04/2022,14.6,18.3,0,19:30,ESE,11,22,1024,83,66
,8/04/2022,19.1,20.2,0,22:30,NNE,7,11,1022.3,67,63
,9/04/2022,17.8,21,0,22:30,NNE,11,15,1019.1,78,66
,10/04/2022,18.9,23.9,0,23:00,SW,15,28,1018,79,49
,11/04/2022,13.8,15.5,0,19:30,SSE,9,15,1024,69,57
,12/04/2022,12.7,15.8,0,20:00,SSE,13,20,1024.9,78,49
,13/04/2022,12.3,16.7,0,19:30,SSE,7,15,1024.1,99,68
,14/04/2022,15.4,20.3,0,23:30,N,11,15,1022.5,70,50
,15/04/2022,16.6,19.8,0,19:30,WNW,6,11,1021,71,53
,16/04/2022,18.6,23.4,0,22:00,N,15,19,1017,55,40
,17/04/2022,18,25.4,2.4,22:00,SW,13,24,1013.9,93,36
,18/04/2022,15.8,16.9,2.2,21:20,N,13,17,1016.6,95,85
,19/04/2022,12,14.8,9,20:10,SSW,15,19,1015,80,68
,20/04/2022,14.3,15.9,0.2,22:30,WNW,9,15,1022.2,70,64
,21/04/2022,13.6,14.4,0.2,19:50,SSE,13,19,1030.4,62,55
,22/04/2022,10.3,13.5,0,19:30,S,7,15,1031.8,83,61
,23/04/2022,11.7,14.7,0,19:30,SSE,7,13,1033.2,86,68
,24/04/2022,10.3,12.9,0,19:30,SSE,2,9,1030.7,100,88
,25/04/2022,12.9,16.3,0,20:00,NNW,6,7,1024.2,93,70
,26/04/2022,15.5,19.3,0,20:00,SE,7,11,1018.3,79,57
,27/04/2022,17.5,20.1,0,21:40,NNW,13,15,1015.4,72,60
,28/04/2022,18,19.1,0,23:30,N,19,22,1016,79,74
,29/04/2022,15.6,16.3,26.8,19:30,NNW,17,32,1016.2,100,86
,30/04/2022,14.2,15.7,0,22:00,N,15,20,1021.7,62,56
,1/05/2022,15.7,16.9,0,20:50,N,17,22,1022.1,72,67
,2/05/2022,14.6,17.8,0,20:00,N,11,15,1020.8,71,59
,3/05/2022,14.2,16.9,0,19:30,N,13,20,1014.8,68,59
,4/05/2022,11,12.2,0.4,22:00,W,7,13,1016.3,71,61
,5/05/2022,8.1,9.9,0,22:50,NNW,11,15,1017.9,87,71
,6/05/2022,10.5,12.1,0,23:30,NNW,17,26,1017.5,72,56
,7/05/2022,12.5,14.2,0,21:00,NW,11,17,1021.8,76,66
,8/05/2022,11.9,13.2,0.6,21:30,SSW,7,15,1028.8,91,78
,9/05/2022,8.7,11.6,0,22:00,N,6,6,1030.6,96,60
,10/05/2022,10.6,12.8,0,—,N,0,0,1029,100,93
,11/05/2022,13.8,15.1,0,21:30,SSW,4,7,1024.3,100,93
,12/05/2022,15,16,0.2,21:30,SW,6,9,1016.8,100,93
,13/05/2022,15.5,16.6,0,23:30,NNE,6,9,1014.6,100,52
,14/05/2022,15.5,17.2,2,21:00,N,15,28,1013,87,75
,15/05/2022,13.3,18.1,1.4,21:40,NNW,24,37,1011.6,90,52
,16/05/2022,10.5,11.9,3.2,22:30,NNW,17,24,1016.7,82,68
,17/05/2022,12.2,13.5,0,22:30,NNW,17,32,1018,69,58
,18/05/2022,10.6,12.1,0.2,22:30,WNW,17,20,1024.8,72,66
,19/05/2022,10.8,13.6,0,22:00,SSE,11,24,1032.9,83,61
,20/05/2022,8.3,13.4,0,19:40,SSE,13,15,1034.7,88,60
,21/05/2022,8,9.9,0,23:50,SE,2,6,1032.4,100,98
,22/05/2022,6.3,9.2,0,19:30,SW,4,9,1030,100,91
,23/05/2022,8.1,11,0,—,N,0,0,1029.2,100,100
,24/05/2022,9.9,12.4,0,23:30,NNE,9,13,1026.2,96,82
,25/05/2022,12,14.6,0,22:00,NNE,7,11,1019,77,65
,26/05/2022,13.7,14.5,1.4,20:30,NNW,13,19,1018,90,84
,27/05/2022,10,13.1,0,23:10,NNE,6,9,1016.6,100,92
,28/05/2022,7.6,9.6,0,0:00,NNE,11,13,1013.1,96,88
,29/05/2022,8.2,10.4,0,23:30,NNW,13,20,1005.5,87,77
,30/05/2022,8.5,10.5,8.2,22:10,WSW,9,15,991.8,100,91
,31/05/2022,6.4,7.3,0.8,23:00,WNW,15,30,1003.9,81,75
,1/06/2022,9.2,10.4,10.8,23:30,WNW,9,17,1019.6,82,70
,2/06/2022,7,10,0,22:00,N,11,17,1019.2,75,59
,3/06/2022,9.5,10.4,0,23:00,N,22,35,1010.2,70,62
,4/06/2022,12,12.7,0,0:00,N,20,35,1005.7,77,65
,5/06/2022,9.3,10,1.6,21:30,N,19,24,997.2,74,67
,6/06/2022,8.7,10,2,23:00,NW,11,24,1008.4,68,64
,7/06/2022,8.6,9.4,3,20:30,W,15,26,1015.4,78,74
,8/06/2022,10.1,10.5,0,22:30,WNW,11,19,1018.2,78,74
,9/06/2022,10.6,11.3,0.4,19:30,W,11,26,1017.3,83,79
,10/06/2022,9.6,11.4,0,22:00,WSW,11,30,1020.4,84,70
,11/06/2022,10.5,11.4,0,21:40,WSW,24,37,1017.2,81,74
,12/06/2022,9.6,10.8,3.2,22:00,W,11,19,1021.2,100,88
,13/06/2022,7,8.6,0,0:00,NNE,7,11,1023.5,100,99
,14/06/2022,10.6,11.4,0,22:00,N,28,50,1018.1,59,55
,15/06/2022,12.2,12.5,0.4,21:50,N,24,32,1012.6,82,78
,16/06/2022,11.6,12.3,2.4,21:00,SW,9,19,1021.1,100,100
,17/06/2022,9.4,11.1,0.2,22:30,NE,9,13,1026,100,93
,18/06/2022,8.7,10.9,0.2,22:30,NE,2,7,1027.5,100,96
,19/06/2022,8.8,11.9,0,20:50,N,9,11,1023.6,96,73
,20/06/2022,13.5,15.7,0.6,22:30,NNW,22,35,1016.8,83,67
,21/06/2022,7.8,9.4,0,23:00,NNE,6,15,1021.9,94,79
,22/06/2022,12,12.6,0.2,23:00,N,17,24,1024.2,88,80
,23/06/2022,14,14.9,0,23:30,N,28,44,1016.2,75,71
,24/06/2022,9.5,12.4,0.2,19:30,SW,7,11,1017.7,92,73
,25/06/2022,12,13.1,0,20:30,N,20,30,1021.2,71,65
,26/06/2022,8.5,9.7,5.2,23:30,W,11,17,1029.6,87,78
,27/06/2022,8.3,9.6,0.2,22:00,ENE,7,11,1033.3,98,83
,28/06/2022,8.5,10.2,0,19:40,N,15,26,1028,77,68
,29/06/2022,9.4,10,0,23:40,N,19,22,1022,67,63
,30/06/2022,6.2,7.5,0,0:00,SSE,2,7,1028.6,100,92
,1/07/2022,8.8,10.9,0,20:20,SSE,11,15,1031.2,88,78
,2/07/2022,6.6,10.3,0,20:00,SSE,7,13,1029.7,97,79
,3/07/2022,9,10.8,0,22:00,S,13,19,1027.7,75,64
,4/07/2022,9.2,11,0,20:00,SSE,6,11,1028,100,84
,5/07/2022,5.7,9.7,0,23:30,NE,11,15,1024.5,95,73
,6/07/2022,5.9,9.1,0,0:00,N,0,0,1019.7,100,83
,7/07/2022,10.1,11.1,0.2,22:00,W,11,28,1016.6,87,72
,8/07/2022,8.8,10,4.8,23:30,WSW,7,19,1018.3,89,84
,9/07/2022,6.6,8.7,0.4,23:00,SSE,2,6,1027,100,99
,10/07/2022,7.1,9.7,0,22:20,NNE,11,11,1026.4,96,86
,11/07/2022,8.9,10.6,0,20:00,N,13,20,1020.5,78,71
,12/07/2022,8,9.5,1,22:00,WSW,6,11,1017.5,99,89
,13/07/2022,8.5,9.6,1.4,23:00,SW,9,19,1025.4,94,80
,14/07/2022,8.5,10.4,0,23:50,NNE,11,15,1028,88,79
,15/07/2022,10.4,11,0,0:00,N,17,33,1025.4,76,67
,16/07/2022,10.4,13.3,0,21:40,N,32,44,1010.5,65,47
,17/07/2022,8.1,9.9,4,21:00,WNW,11,26,1012.8,75,67
,18/07/2022,5.3,9,0,21:30,SSE,7,17,1027.3,95,73
,19/07/2022,3.7,8.6,0,20:00,ESE,7,13,1032.1,98,69
,20/07/2022,3.2,5.8,0,22:50,SE,6,7,1033.2,100,96
,21/07/2022,5,7.4,0,23:00,ESE,2,6,1030.6,100,98
,22/07/2022,8.5,13.8,0,19:30,NNW,9,13,1025,91,57
,23/07/2022,11.2,11.7,7.4,0:00,N,7,11,1021.9,100,100
,24/07/2022,10.6,13.8,0,23:10,NNE,11,15,1019.1,90,78
,25/07/2022,11.8,13.1,4.4,21:00,N,17,26,1011.9,97,83
,26/07/2022,9.4,10.6,0,23:00,WNW,13,24,1019.2,78,66
,27/07/2022,12.5,14,0.8,21:30,NNW,15,22,1022.4,81,65
,28/07/2022,8.1,9.8,0.6,21:30,S,11,22,1026.7,93,78
,29/07/2022,5,6.9,0,23:30,NE,9,13,1028.2,98,84
,30/07/2022,9.3,10.2,0,20:30,N,26,46,1021.1,60,56
,31/07/2022,10.8,11.4,0,20:30,N,26,46,1010.2,78,71
,1/08/2022,11.4,12.8,0.6,20:00,NNW,19,30,1014.7,87,68
,2/08/2022,14,15.4,0,23:30,N,35,56,1008.2,51,41
,3/08/2022,16.3,18,0.8,0:00,NW,20,43,1000.6,67,54
,4/08/2022,13.4,15.3,0,22:00,N,22,30,995.8,59,55
,5/08/2022,10.6,11.7,3.8,23:10,NNW,13,17,1003,82,77
,6/08/2022,9.4,10.6,1.4,23:00,SSW,6,9,1013.2,100,96
,7/08/2022,7.1,8.9,0,22:30,SW,2,7,1022.5,100,84
,8/08/2022,5.2,8.4,0,0:00,N,0,0,1026.8,100,67
,9/08/2022,6.5,9.1,0.2,20:10,SSW,9,11,1027.9,100,87
,10/08/2022,11.4,13.2,0,0:00,N,20,26,1021.5,68,56
,11/08/2022,11.1,12,1.4,23:30,N,24,30,1014,84,78
,12/08/2022,9.7,12,0,22:40,N,7,11,1013.2,87,67
,13/08/2022,7.8,11.5,0,20:30,SSE,6,11,1011.4,100,76
,14/08/2022,12.1,12.6,0,23:40,NW,22,30,1004.4,77,70
,15/08/2022,10.4,12.8,1.8,23:30,NW,13,20,1005.4,83,63
,16/08/2022,11,11.7,1.8,21:30,SW,9,19,1019.7,80,71
,17/08/2022,12.2,13.7,1.2,23:30,N,30,39,1014.8,85,69
,18/08/2022,10.4,11.2,12.4,22:40,NW,9,13,1010.2,100,96
,19/08/2022,11.7,13.5,1.6,23:00,N,24,32,1015.5,76,56
,20/08/2022,6.8,9.8,0,21:00,SE,7,9,1026.3,96,74
,21/08/2022,10.7,11.3,0,22:50,N,22,32,1022,62,57
,22/08/2022,8.9,9.8,8.8,23:00,W,9,17,1011,97,86
,23/08/2022,8.9,9.7,0.4,22:30,WNW,11,20,1022.9,76,69
,24/08/2022,11.1,11.7,2.8,22:30,W,11,20,1022.3,95,84
,25/08/2022,11.6,12.1,0.2,20:30,SSW,7,13,1028.6,93,89
,26/08/2022,11.2,11.7,0,20:00,S,6,11,1029.3,94,86
,27/08/2022,10.9,13,0,22:30,N,9,15,1024.9,90,77
,28/08/2022,15.1,16.7,0,22:40,NNE,13,19,1020.3,70,57
,29/08/2022,12.3,13.6,5.4,23:30,NNE,9,13,1013,100,91
,30/08/2022,9.8,11.1,1.4,19:30,WSW,17,32,1023.1,79,67
,31/08/2022,8.5,10.9,0,22:30,NNE,9,13,1024,94,78
,1/09/2022,10.4,12,1.6,23:00,SSE,13,20,1025.2,100,68
,2/09/2022,7,9.7,0,19:30,SSE,11,17,1030.4,96,74
,3/09/2022,7.4,10.9,0,21:00,SSE,7,13,1031,98,77
,4/09/2022,9.2,10.9,0,21:30,SSE,7,13,1028.4,84,73
,5/09/2022,6.8,12.1,0,20:10,SE,19,26,1025.7,88,60
,6/09/2022,9,13.7,0,0:00,N,7,11,1022.4,93,61
,7/09/2022,13.6,16.4,0,23:30,NE,11,15,1016.4,66,52
,8/09/2022,13.5,15.7,0.2,22:00,N,22,32,1007.8,87,74
,9/09/2022,14.2,15.7,0,23:40,NNW,17,22,1007.7,71,63
,10/09/2022,10.9,12,0,21:30,W,11,22,1016.2,60,57
,11/09/2022,10.8,11.3,1.6,22:30,W,11,17,1017.5,90,79
,12/09/2022,8.9,10.5,1.2,22:00,SSW,11,30,1025.6,85,66
,13/09/2022,5.3,9.8,0,21:50,ESE,7,11,1027.9,93,68
,14/09/2022,11.5,15.6,3.4,20:00,NNE,19,35,1017.1,92,48
,15/09/2022,12.2,14.6,0,22:00,N,11,17,1006.6,90,78
,16/09/2022,10.3,12.9,4.2,21:00,N,13,22,1001.1,78,69
,17/09/2022,11.4,12,7.6,20:30,NW,15,26,1004.3,80,69
,18/09/2022,10.5,11.7,3.4,21:00,NNW,15,20,1010.3,87,77
,19/09/2022,,,,,,,,,,
,20/09/2022,,,,,,,,,,
,21/09/2022,,,,,,,,,,
,22/09/2022,,,,,,,,,,
,23/09/2022,,,,,,,,,,
,24/09/2022,,,,,,,,,,
,25/09/2022,,,,,,,,,,
,26/09/2022,,,,,,,,,,
,27/09/2022,,,,,,,,,,
,28/09/2022,,,,,,,,,,
,29/09/2022,,,,,,,,,,
,30/09/2022,,,,,,,,,,
,1/10/2022,,,,,,,,,,
,2/10/2022,,,,,,,,,,
,3/10/2022,,,,,,,,,,
,4/10/2022,,,,,,,,,,
,5/10/2022,,,,,,,,,,
,6/10/2022,,,,,,,,,,
,7/10/2022,,,,,,,,,,
,8/10/2022,,,,,,,,,,
,9/10/2022,,,,,,,,,,
,10/10/2022,,,,,,,,,,
,11/10/2022,,,,,,,,,,
,12/10/2022,,,,,,,,,,
,13/10/2022,,,,,,,,,,
,14/10/2022,,,,,,,,,,
,15/10/2022,,,,,,,,,,
,16/10/2022,,,,,,,,,,
,17/10/2022,,,,,,,,,,
,18/10/2022,,,,,,,,,,
,19/10/2022,,,,,,,,,,
,20/10/2022,,,,,,,,,,
,21/10/2022,,,,,,,,,,
,22/10/2022,,,,,,,,,,
,23/10/2022,,,,,,,,,,
,24/10/2022,,,,,,,,,,
,25/10/2022,,,,,,,,,,
,26/10/2022,,,,,,,,,,
,27/10/2022,,,,,,,,,,
,28/10/2022,,,,,,,,,,
,29/10/2022,,,,,,,,,,
,30/10/2022,,,,,,,,,,
,31/10/2022,,,,,,,,,,
,1/11/2022,,,,,,,,,,
,2/11/2022,,,,,,,,,,
,3/11/2022,,,,,,,,,,
,4/11/2022,,,,,,,,,,
,5/11/2022,,,,,,,,,,
,6/11/2022,,,,,,,,,,
,7/11/2022,,,,,,,,,,
,8/11/2022,,,,,,,,,,
,9/11/2022,,,,,,,,,,
,10/11/2022,,,,,,,,,,
,11/11/2022,,,,,,,,,,
,12/11/2022,,,,,,,,,,
,13/11/2022,,,,,,,,,,
,14/11/2022,,,,,,,,,,
,15/11/2022,,,,,,,,,,
,16/11/2022,,,,,,,,,,
,17/11/2022,,,,,,,,,,
,18/11/2022,,,,,,,,,,
,19/11/2022,,,,,,,,,,
,20/11/2022,,,,,,,,,,
,21/11/2022,,,,,,,,,,
,22/11/2022,,,,,,,,,,
,23/11/2022,,,,,,,,,,
,24/11/2022,,,,,,,,,,
,25/11/2022,,,,,,,,,,
,26/11/2022,,,,,,,,,,
,27/11/2022,,,,,,,,,,
,28/11/2022,,,,,,,,,,
,29/11/2022,,,,,,,,,,
,30/11/2022,,,,,,,,,,
,1/12/2022,,,,,,,,,,
,2/12/2022,,,,,,,,,,
,3/12/2022,,,,,,,,,,
,4/12/2022,,,,,,,,,,
,5/12/2022,,,,,,,,,,
,6/12/2022,,,,,,,,,,
,7/12/2022,,,,,,,,,,
,8/12/2022,,,,,,,,,,
,9/12/2022,,,,,,,,,,
,10/12/2022,,,,,,,,,,
,11/12/2022,,,,,,,,,,
,12/12/2022,,,,,,,,,,
,13/12/2022,,,,,,,,,,
,14/12/2022,,,,,,,,,,
,15/12/2022,,,,,,,,,,
,16/12/2022,,,,,,,,,,
,17/12/2022,,,,,,,,,,
,18/12/2022,,,,,,,,,,
,19/12/2022,,,,,,,,,,
,20/12/2022,,,,,,,,,,
,21/12/2022,,,,,,,,,,
,22/12/2022,,,,,,,,,,
,23/12/2022,,,,,,,,,,
,24/12/2022,,,,,,,,,,
,25/12/2022,,,,,,,,,,
,26/12/2022,,,,,,,,,,
,27/12/2022,,,,,,,,,,
,28/12/2022,,,,,,,,,,
,29/12/2022,,,,,,,,,,
,30/12/2022,,,,,,,,,,
,31/12/2022,,,,,,,,,,
,1/01/2023,,,,,,,,,,
,2/01/2023,,,,,,,,,,
,3/01/2023,,,,,,,,,,
,4/01/2023,,,,,,,,,,
,5/01/2023,,,,,,,,,,
,6/01/2023,,,,,,,,,,
,7/01/2023,,,,,,,,,,
,8/01/2023,,,,,,,,,,
,9/01/2023,,,,,,,,,,
,10/01/2023,,,,,,,,,,
,11/01/2023,,,,,,,,,,
