pipe_id,source,material,pipe_age,diameter_inches,length_feet,soil_corrosivity,num_previous_repairs,pressure_psi,zone,failure_probability,risk_score,risk_level,priority_rank,repair_cost,expected_loss,action
EPA-00373,EPA_DWINS_Pattern,hdpe,29,12,77.7,moderately_corrosive,2,62.3,residential,0.035900178253119426,3.6,MINIMAL,2186,4079.0,146.0,Standard monitoring
EPA-01779,EPA_DWINS_Pattern,pvc,34,10,655.5,non_corrosive,0,53.5,residential,0.035143576176909504,3.5,MINIMAL,2187,32775.0,1152.0,Standard monitoring
EPA-00840,EPA_DWINS_Pattern,hdpe,32,20,1065.6,corrosive,1,76.0,residential,0.03460745223701,3.5,MINIMAL,2188,93240.0,3227.0,Standard monitoring
EPA-01931,EPA_DWINS_Pattern,steel,33,4,490.1,mildly_corrosive,1,67.2,residential,0.03333333333333333,3.3,MINIMAL,2189,15928.0,531.0,Standard monitoring
EPA-01241,EPA_DWINS_Pattern,pvc,32,8,176.8,highly_corrosive,0,114.6,residential,0.03333333333333333,3.3,MINIMAL,2189,7072.0,236.0,Standard monitoring
EPA-00277,EPA_DWINS_Pattern,pvc,33,6,1345.5,mildly_corrosive,0,73.3,residential,0.03333333333333333,3.3,MINIMAL,2189,40365.0,1346.0,Standard monitoring
EPA-01663,EPA_DWINS_Pattern,pvc,29,20,1883.6,corrosive,1,30.4,commercial,0.03333333333333333,3.3,MINIMAL,2189,282540.0,9418.0,Standard monitoring
EPA-00961,EPA_DWINS_Pattern,steel,26,24,1038.9,corrosive,6,75.3,residential,0.03333333333333333,3.3,MINIMAL,2189,202586.0,6753.0,Standard monitoring
EPA-00633,EPA_DWINS_Pattern,hdpe,28,24,1014.8,moderately_corrosive,0,108.1,residential,0.03328390420495683,3.3,MINIMAL,2194,106554.0,3547.0,Standard monitoring
EPA-00768,EPA_DWINS_Pattern,pvc,29,16,907.3,corrosive,1,59.5,residential,0.032832080200501254,3.3,MINIMAL,2195,72584.0,2383.0,Standard monitoring
EPA-01595,EPA_DWINS_Pattern,asbestos_cement,30,4,545.6,corrosive,0,61.1,residential,0.03267518248175182,3.3,MINIMAL,2196,27280.0,891.0,Standard monitoring
EPA-01335,EPA_DWINS_Pattern,steel,32,4,1251.3,mildly_corrosive,3,88.4,mixed,0.03262626262626263,3.3,MINIMAL,2197,48801.0,1592.0,Standard monitoring
EPA-00818,EPA_DWINS_Pattern,hdpe,34,4,1059.0,mildly_corrosive,1,59.5,commercial,0.0320233918128655,3.2,MINIMAL,2198,27799.0,890.0,Standard monitoring
EPA-01133,EPA_DWINS_Pattern,pvc,29,12,1136.0,non_corrosive,1,40.8,mixed,0.031547619047619054,3.2,MINIMAL,2199,81792.0,2580.0,Standard monitoring
EPA-01500,EPA_DWINS_Pattern,hdpe,28,6,1954.8,moderately_corrosive,2,112.1,commercial,0.03079424659840816,3.1,MINIMAL,2200,76970.0,2370.0,Standard monitoring
EPA-01791,EPA_DWINS_Pattern,clay,25,16,1077.2,mildly_corrosive,0,46.4,mixed,0.030251322751322748,3.0,MINIMAL,2201,155117.0,4692.0,Standard monitoring
EPA-01671,EPA_DWINS_Pattern,galvanized_steel,24,8,1236.9,mildly_corrosive,4,30.2,commercial,0.03021221951878886,3.0,MINIMAL,2202,120598.0,3644.0,Standard monitoring
EPA-01289,EPA_DWINS_Pattern,pvc,27,8,339.3,moderately_corrosive,3,118.8,residential,0.03,3.0,MINIMAL,2203,13572.0,407.0,Standard monitoring
EPA-00533,EPA_DWINS_Pattern,hdpe,29,4,1994.6,moderately_corrosive,4,113.3,commercial,0.03,3.0,MINIMAL,2203,52358.0,1571.0,Standard monitoring
EPA-01755,EPA_DWINS_Pattern,clay,26,8,130.4,moderately_corrosive,2,86.2,residential,0.03,3.0,MINIMAL,2203,7824.0,235.0,Standard monitoring
EPA-01909,EPA_DWINS_Pattern,steel,27,10,263.3,corrosive,1,39.9,industrial,0.03,3.0,MINIMAL,2203,27811.0,834.0,Standard monitoring
EPA-00134,EPA_DWINS_Pattern,galvanized_steel,23,10,1265.2,moderately_corrosive,0,78.0,residential,0.029411764705882356,2.9,MINIMAL,2207,102798.0,3023.0,Standard monitoring
EPA-01664,EPA_DWINS_Pattern,galvanized_steel,31,24,1146.9,moderately_corrosive,1,95.4,industrial,0.028639455782312927,2.9,MINIMAL,2208,290739.0,8327.0,Standard monitoring
EPA-00048,EPA_DWINS_Pattern,hdpe,24,16,1188.6,moderately_corrosive,0,80.1,residential,0.028181818181818183,2.8,MINIMAL,2209,83202.0,2345.0,Standard monitoring
EPA-01616,EPA_DWINS_Pattern,asbestos_cement,28,10,239.5,corrosive,0,36.1,commercial,0.02666666666666667,2.7,MINIMAL,2210,44906.0,1197.0,Standard monitoring
EPA-00851,EPA_DWINS_Pattern,pvc,30,24,79.0,corrosive,0,35.6,residential,0.02666666666666667,2.7,MINIMAL,2210,9480.0,253.0,Standard monitoring
EPA-01138,EPA_DWINS_Pattern,asbestos_cement,5,8,1159.7,corrosive,0,71.5,residential,0.02666666666666667,2.7,MINIMAL,2210,115970.0,3093.0,Standard monitoring
EPA-00526,EPA_DWINS_Pattern,galvanized_steel,21,4,1262.8,non_corrosive,1,32.7,commercial,0.02666666666666667,2.7,MINIMAL,2210,61562.0,1642.0,Standard monitoring
EPA-01512,EPA_DWINS_Pattern,hdpe,30,16,896.4,mildly_corrosive,0,56.2,commercial,0.02666666666666667,2.7,MINIMAL,2210,94122.0,2510.0,Standard monitoring
EPA-00273,EPA_DWINS_Pattern,asbestos_cement,32,20,700.3,moderately_corrosive,3,91.1,residential,0.02666666666666667,2.7,MINIMAL,2210,175075.0,4669.0,Standard monitoring
EPA-01563,EPA_DWINS_Pattern,steel,26,16,687.1,corrosive,2,50.9,residential,0.02666666666666667,2.7,MINIMAL,2210,89323.0,2382.0,Standard monitoring
EPA-00279,EPA_DWINS_Pattern,concrete,29,4,1387.1,corrosive,2,58.0,residential,0.026,2.6,MINIMAL,2217,38145.0,992.0,Standard monitoring
EPA-01358,EPA_DWINS_Pattern,hdpe,26,24,432.8,moderately_corrosive,1,87.7,residential,0.025762411347517732,2.6,MINIMAL,2218,45444.0,1171.0,Standard monitoring
EPA-01709,EPA_DWINS_Pattern,hdpe,26,6,80.7,moderately_corrosive,3,54.1,residential,0.024993614303959133,2.5,MINIMAL,2219,2118.0,53.0,Standard monitoring
EPA-00139,EPA_DWINS_Pattern,pvc,31,10,1925.3,moderately_corrosive,1,41.4,mixed,0.024880952380952382,2.5,MINIMAL,2220,115518.0,2874.0,Standard monitoring
EPA-01058,EPA_DWINS_Pattern,clay,32,12,1003.1,moderately_corrosive,0,74.3,residential,0.024770690661995012,2.5,MINIMAL,2221,90279.0,2236.0,Standard monitoring
EPA-00806,EPA_DWINS_Pattern,clay,29,24,181.0,mildly_corrosive,0,83.3,residential,0.02378787878787879,2.4,MINIMAL,2222,32580.0,775.0,Standard monitoring
EPA-00882,EPA_DWINS_Pattern,asbestos_cement,31,4,1916.8,non_corrosive,0,38.0,residential,0.02375,2.4,MINIMAL,2223,95840.0,2276.0,Standard monitoring
EPA-01823,EPA_DWINS_Pattern,hdpe,17,24,344.6,mildly_corrosive,2,81.8,mixed,0.023333333333333334,2.3,MINIMAL,2224,43420.0,1013.0,Standard monitoring
EPA-01855,EPA_DWINS_Pattern,steel,28,6,307.4,corrosive,0,94.3,residential,0.023333333333333334,2.3,MINIMAL,2224,14986.0,350.0,Standard monitoring
EPA-00629,EPA_DWINS_Pattern,pvc,27,4,157.3,mildly_corrosive,4,51.3,residential,0.023333333333333334,2.3,MINIMAL,2224,3146.0,73.0,Standard monitoring
EPA-00359,EPA_DWINS_Pattern,pvc,28,20,1851.2,non_corrosive,1,50.3,mixed,0.023333333333333334,2.3,MINIMAL,2224,222144.0,5183.0,Standard monitoring
EPA-00337,EPA_DWINS_Pattern,cast_iron,31,4,197.9,moderately_corrosive,0,37.0,commercial,0.023333333333333334,2.3,MINIMAL,2224,11132.0,260.0,Standard monitoring
EPA-01589,EPA_DWINS_Pattern,pvc,9,16,1451.7,mildly_corrosive,0,84.1,commercial,0.023333333333333334,2.3,MINIMAL,2224,174204.0,4065.0,Standard monitoring
EPA-00212,EPA_DWINS_Pattern,pvc,32,6,1287.3,moderately_corrosive,2,119.3,residential,0.023333333333333334,2.3,MINIMAL,2224,38619.0,901.0,Standard monitoring
EPA-00897,EPA_DWINS_Pattern,steel,26,12,1872.3,moderately_corrosive,0,70.2,mixed,0.023333333333333334,2.3,MINIMAL,2224,219059.0,5111.0,Standard monitoring
EPA-00347,EPA_DWINS_Pattern,concrete,27,12,607.0,corrosive,3,41.7,commercial,0.023333333333333334,2.3,MINIMAL,2224,75116.0,1753.0,Standard monitoring
EPA-01782,EPA_DWINS_Pattern,asbestos_cement,32,4,587.3,mildly_corrosive,1,58.9,residential,0.023333333333333334,2.3,MINIMAL,2224,29365.0,685.0,Standard monitoring
EPA-00613,EPA_DWINS_Pattern,asbestos_cement,29,20,944.7,moderately_corrosive,1,35.3,industrial,0.023055555555555555,2.3,MINIMAL,2234,307028.0,7079.0,Standard monitoring
EPA-00724,EPA_DWINS_Pattern,pvc,34,12,527.4,mildly_corrosive,2,63.0,residential,0.02249018249018249,2.2,MINIMAL,2235,31644.0,712.0,Standard monitoring
EPA-01253,EPA_DWINS_Pattern,clay,31,20,615.0,moderately_corrosive,3,90.4,commercial,0.022448979591836733,2.2,MINIMAL,2236,138375.0,3106.0,Standard monitoring
EPA-00487,EPA_DWINS_Pattern,clay,27,4,1689.1,corrosive,1,47.7,mixed,0.02234427532245247,2.2,MINIMAL,2237,60808.0,1359.0,Standard monitoring
EPA-00357,EPA_DWINS_Pattern,concrete,28,6,896.7,non_corrosive,0,113.1,residential,0.022222222222222223,2.2,MINIMAL,2238,36989.0,822.0,Standard monitoring
EPA-01197,EPA_DWINS_Pattern,galvanized_steel,29,8,110.6,moderately_corrosive,1,68.4,residential,0.022158349046721138,2.2,MINIMAL,2239,7189.0,159.0,Standard monitoring
EPA-00655,EPA_DWINS_Pattern,clay,24,4,1943.4,mildly_corrosive,0,68.0,mixed,0.020888888888888887,2.1,MINIMAL,2240,69962.0,1461.0,Standard monitoring
EPA-00601,EPA_DWINS_Pattern,asbestos_cement,28,16,1754.0,non_corrosive,0,43.4,commercial,0.020888888888888887,2.1,MINIMAL,2240,526200.0,10992.0,Standard monitoring
EPA-00296,EPA_DWINS_Pattern,hdpe,31,10,290.4,mildly_corrosive,2,100.7,residential,0.02076322751322751,2.1,MINIMAL,2242,12705.0,264.0,Standard monitoring
EPA-00398,EPA_DWINS_Pattern,hdpe,28,10,63.2,non_corrosive,0,112.2,residential,0.020484240905293535,2.0,MINIMAL,2243,2765.0,57.0,Standard monitoring
EPA-01420,EPA_DWINS_Pattern,hdpe,26,8,1298.1,corrosive,0,36.9,industrial,0.020246031746031744,2.0,MINIMAL,2244,59064.0,1196.0,Standard monitoring
EPA-00445,EPA_DWINS_Pattern,concrete,31,8,337.7,moderately_corrosive,1,90.7,commercial,0.02022222222222222,2.0,MINIMAL,2245,27860.0,563.0,Standard monitoring
EPA-01290,EPA_DWINS_Pattern,hdpe,22,4,546.5,moderately_corrosive,1,111.0,residential,0.02022222222222222,2.0,MINIMAL,2245,9564.0,193.0,Standard monitoring
EPA-00748,EPA_DWINS_Pattern,clay,25,20,1130.0,moderately_corrosive,1,38.8,residential,0.020175070028011208,2.0,MINIMAL,2247,169500.0,3420.0,Standard monitoring
EPA-01745,EPA_DWINS_Pattern,concrete,27,8,295.8,corrosive,0,35.5,residential,0.02,2.0,MINIMAL,2248,16269.0,325.0,Standard monitoring
EPA-01626,EPA_DWINS_Pattern,hdpe,20,12,1919.0,moderately_corrosive,0,44.5,industrial,0.02,2.0,MINIMAL,2248,130972.0,2619.0,Standard monitoring
EPA-00336,EPA_DWINS_Pattern,steel,25,10,1651.1,moderately_corrosive,2,48.6,residential,0.02,2.0,MINIMAL,2248,134152.0,2683.0,Standard monitoring
EPA-00331,EPA_DWINS_Pattern,concrete,32,8,1394.7,moderately_corrosive,3,104.4,residential,0.02,2.0,MINIMAL,2248,76708.0,1534.0,Standard monitoring
EPA-00267,EPA_DWINS_Pattern,hdpe,17,20,787.5,mildly_corrosive,1,104.8,commercial,0.02,2.0,MINIMAL,2248,103359.0,2067.0,Standard monitoring
EPA-00648,EPA_DWINS_Pattern,ductile_iron,22,12,1492.2,moderately_corrosive,2,110.6,industrial,0.02,2.0,MINIMAL,2248,174587.0,3492.0,Standard monitoring
EPA-01364,EPA_DWINS_Pattern,copper,29,6,110.7,moderately_corrosive,0,37.7,residential,0.02,2.0,MINIMAL,2248,5812.0,116.0,Standard monitoring
EPA-00221,EPA_DWINS_Pattern,ductile_iron,33,24,538.0,moderately_corrosive,0,103.3,residential,0.02,2.0,MINIMAL,2248,96840.0,1937.0,Standard monitoring
EPA-00253,EPA_DWINS_Pattern,clay,20,10,1779.5,corrosive,6,76.5,industrial,0.02,2.0,MINIMAL,2248,173501.0,3470.0,Standard monitoring
EPA-01860,EPA_DWINS_Pattern,pvc,24,8,86.2,highly_corrosive,1,30.5,commercial,0.02,2.0,MINIMAL,2248,5172.0,103.0,Standard monitoring
EPA-01679,EPA_DWINS_Pattern,pvc,33,24,293.2,moderately_corrosive,0,118.4,mixed,0.02,2.0,MINIMAL,2248,42221.0,844.0,Standard monitoring
EPA-00251,EPA_DWINS_Pattern,galvanized_steel,25,12,1927.8,mildly_corrosive,2,30.6,residential,0.02,2.0,MINIMAL,2248,187960.0,3759.0,Standard monitoring
EPA-00507,EPA_DWINS_Pattern,pvc,31,16,84.0,moderately_corrosive,1,105.5,commercial,0.02,2.0,MINIMAL,2248,10080.0,202.0,Standard monitoring
EPA-00783,EPA_DWINS_Pattern,pvc,30,20,1898.5,corrosive,3,114.7,residential,0.01978494623655914,2.0,MINIMAL,2261,189850.0,3756.0,Standard monitoring
EPA-01976,EPA_DWINS_Pattern,pvc,32,6,131.8,corrosive,3,51.4,residential,0.01950980392156863,2.0,MINIMAL,2262,3954.0,77.0,Standard monitoring
EPA-01386,EPA_DWINS_Pattern,hdpe,29,20,1362.7,mildly_corrosive,1,76.3,commercial,0.01941176470588235,1.9,MINIMAL,2263,178854.0,3472.0,Standard monitoring
EPA-00392,EPA_DWINS_Pattern,clay,30,20,1881.6,moderately_corrosive,0,70.4,residential,0.01929836668967104,1.9,MINIMAL,2264,282240.0,5447.0,Standard monitoring
EPA-00721,EPA_DWINS_Pattern,hdpe,24,6,1134.3,moderately_corrosive,3,94.6,residential,0.01898989898989899,1.9,MINIMAL,2265,29775.0,565.0,Standard monitoring
EPA-00292,EPA_DWINS_Pattern,hdpe,28,20,1270.8,moderately_corrosive,0,65.9,residential,0.018850489471542105,1.9,MINIMAL,2266,111195.0,2096.0,Standard monitoring
EPA-01621,EPA_DWINS_Pattern,concrete,28,10,1384.2,non_corrosive,1,65.9,industrial,0.018347619047619047,1.8,MINIMAL,2267,123713.0,2270.0,Standard monitoring
EPA-00966,EPA_DWINS_Pattern,hdpe,28,6,411.4,corrosive,0,32.4,mixed,0.01783208020050125,1.8,MINIMAL,2268,12959.0,231.0,Standard monitoring
EPA-01128,EPA_DWINS_Pattern,hdpe,32,4,1584.0,non_corrosive,0,94.8,residential,0.017123617123617124,1.7,MINIMAL,2269,27720.0,475.0,Standard monitoring
EPA-00153,EPA_DWINS_Pattern,hdpe,26,10,388.1,mildly_corrosive,3,32.0,residential,0.017037037037037035,1.7,MINIMAL,2270,16979.0,289.0,Standard monitoring
EPA-01334,EPA_DWINS_Pattern,pvc,33,20,53.8,moderately_corrosive,1,67.6,residential,0.016888888888888887,1.7,MINIMAL,2271,5380.0,91.0,Standard monitoring
EPA-00713,EPA_DWINS_Pattern,hdpe,23,12,829.9,moderately_corrosive,1,101.4,residential,0.01684173669467787,1.7,MINIMAL,2272,43570.0,734.0,Standard monitoring
EPA-00412,EPA_DWINS_Pattern,concrete,32,10,650.1,non_corrosive,3,62.0,commercial,0.0168,1.7,MINIMAL,2273,67042.0,1126.0,Standard monitoring
EPA-00152,EPA_DWINS_Pattern,hdpe,19,4,1228.2,mildly_corrosive,1,102.5,residential,0.016666666666666666,1.7,MINIMAL,2274,21494.0,358.0,Standard monitoring
EPA-01079,EPA_DWINS_Pattern,galvanized_steel,21,20,764.7,moderately_corrosive,4,48.1,residential,0.016666666666666666,1.7,MINIMAL,2274,124264.0,2071.0,Standard monitoring
EPA-01388,EPA_DWINS_Pattern,pvc,31,20,1538.8,mildly_corrosive,1,51.6,commercial,0.016666666666666666,1.7,MINIMAL,2274,230820.0,3847.0,Standard monitoring
EPA-00638,EPA_DWINS_Pattern,pvc,10,10,914.2,mildly_corrosive,0,75.5,residential,0.016666666666666666,1.7,MINIMAL,2274,45710.0,762.0,Standard monitoring
EPA-01619,EPA_DWINS_Pattern,pvc,33,6,1602.6,corrosive,0,67.1,residential,0.016666666666666666,1.7,MINIMAL,2274,48078.0,801.0,Standard monitoring
EPA-01754,EPA_DWINS_Pattern,pvc,7,20,567.1,mildly_corrosive,0,114.4,commercial,0.016666666666666666,1.7,MINIMAL,2274,85065.0,1418.0,Standard monitoring
EPA-00693,EPA_DWINS_Pattern,pvc,29,8,1902.3,corrosive,0,59.4,residential,0.016666666666666666,1.7,MINIMAL,2274,76092.0,1268.0,Standard monitoring
EPA-01278,EPA_DWINS_Pattern,hdpe,25,24,1620.2,mildly_corrosive,1,73.8,industrial,0.016666666666666666,1.7,MINIMAL,2274,221157.0,3686.0,Standard monitoring
EPA-01965,EPA_DWINS_Pattern,concrete,25,4,1068.6,corrosive,1,102.3,industrial,0.016666666666666666,1.7,MINIMAL,2274,38202.0,637.0,Standard monitoring
EPA-00300,EPA_DWINS_Pattern,steel,15,12,1278.3,corrosive,0,52.3,residential,0.016666666666666666,1.7,MINIMAL,2274,124634.0,2077.0,Standard monitoring
EPA-00454,EPA_DWINS_Pattern,ductile_iron,33,4,886.9,moderately_corrosive,0,75.9,residential,0.016666666666666666,1.7,MINIMAL,2274,26607.0,443.0,Standard monitoring
EPA-00172,EPA_DWINS_Pattern,pvc,24,4,204.3,moderately_corrosive,0,66.4,commercial,0.016666666666666666,1.7,MINIMAL,2274,6129.0,102.0,Standard monitoring
EPA-01651,EPA_DWINS_Pattern,hdpe,33,8,1268.0,mildly_corrosive,1,85.2,industrial,0.016666666666666666,1.7,MINIMAL,2274,57694.0,962.0,Standard monitoring
EPA-00725,EPA_DWINS_Pattern,hdpe,29,12,1849.2,mildly_corrosive,2,42.1,industrial,0.016666666666666666,1.7,MINIMAL,2274,126208.0,2103.0,Standard monitoring
EPA-01423,EPA_DWINS_Pattern,hdpe,26,8,1402.6,non_corrosive,1,89.2,commercial,0.016646153846153845,1.7,MINIMAL,2288,73636.0,1226.0,Standard monitoring
EPA-01438,EPA_DWINS_Pattern,asbestos_cement,25,6,1255.2,moderately_corrosive,0,81.2,commercial,0.016589147286821704,1.7,MINIMAL,2289,141210.0,2343.0,Standard monitoring
EPA-00771,EPA_DWINS_Pattern,pvc,33,24,729.6,highly_corrosive,0,76.8,residential,0.016333333333333335,1.6,MINIMAL,2290,87552.0,1430.0,Standard monitoring
EPA-01314,EPA_DWINS_Pattern,clay,27,6,818.1,mildly_corrosive,1,55.3,residential,0.016178861788617886,1.6,MINIMAL,2291,36814.0,596.0,Standard monitoring
EPA-01176,EPA_DWINS_Pattern,concrete,30,4,1284.2,mildly_corrosive,1,90.0,industrial,0.016178861788617886,1.6,MINIMAL,2291,45910.0,743.0,Standard monitoring
EPA-00156,EPA_DWINS_Pattern,clay,32,20,484.8,moderately_corrosive,0,81.3,residential,0.015367465598863058,1.5,MINIMAL,2293,72720.0,1118.0,Standard monitoring
EPA-01534,EPA_DWINS_Pattern,hdpe,23,20,1022.5,mildly_corrosive,2,82.6,mixed,0.015306122448979593,1.5,MINIMAL,2294,107362.0,1643.0,Standard monitoring
EPA-01155,EPA_DWINS_Pattern,pvc,28,12,1203.3,moderately_corrosive,2,32.2,residential,0.015294117647058823,1.5,MINIMAL,2295,72198.0,1104.0,Standard monitoring
EPA-00802,EPA_DWINS_Pattern,hdpe,29,12,1344.4,highly_corrosive,2,116.1,mixed,0.015166666666666667,1.5,MINIMAL,2296,84697.0,1285.0,Standard monitoring
EPA-01303,EPA_DWINS_Pattern,pvc,32,4,401.0,moderately_corrosive,0,90.5,residential,0.015,1.5,MINIMAL,2297,8020.0,120.0,Standard monitoring
EPA-01330,EPA_DWINS_Pattern,pvc,30,16,172.6,corrosive,3,104.8,residential,0.014437018472106192,1.4,MINIMAL,2298,13808.0,199.0,Standard monitoring
EPA-00338,EPA_DWINS_Pattern,hdpe,31,12,618.6,moderately_corrosive,2,87.9,residential,0.013965032800139181,1.4,MINIMAL,2299,32476.0,454.0,Standard monitoring
EPA-00998,EPA_DWINS_Pattern,concrete,31,20,1304.9,mildly_corrosive,3,110.0,mixed,0.013787878787878788,1.4,MINIMAL,2300,215309.0,2969.0,Standard monitoring
EPA-00036,EPA_DWINS_Pattern,concrete,30,4,205.3,mildly_corrosive,2,43.3,residential,0.013703703703703702,1.4,MINIMAL,2301,5646.0,77.0,Standard monitoring
EPA-01942,EPA_DWINS_Pattern,hdpe,22,16,1964.1,moderately_corrosive,1,80.2,industrial,0.013636363636363636,1.4,MINIMAL,2302,178733.0,2437.0,Standard monitoring
EPA-01752,EPA_DWINS_Pattern,hdpe,32,4,900.7,mildly_corrosive,2,96.8,mixed,0.01361215538847118,1.4,MINIMAL,2303,18915.0,257.0,Standard monitoring
EPA-00787,EPA_DWINS_Pattern,clay,24,4,217.2,mildly_corrosive,1,110.3,commercial,0.013333333333333334,1.3,MINIMAL,2304,9774.0,130.0,Standard monitoring
EPA-00466,EPA_DWINS_Pattern,cast_iron,28,8,857.9,corrosive,5,63.8,industrial,0.013333333333333334,1.3,MINIMAL,2304,83645.0,1115.0,Standard monitoring
EPA-01237,EPA_DWINS_Pattern,pvc,26,12,400.2,non_corrosive,2,95.3,residential,0.013333333333333334,1.3,MINIMAL,2304,24012.0,320.0,Standard monitoring
EPA-00794,EPA_DWINS_Pattern,galvanized_steel,17,8,815.4,moderately_corrosive,1,42.7,mixed,0.013333333333333334,1.3,MINIMAL,2304,63601.0,848.0,Standard monitoring
EPA-01152,EPA_DWINS_Pattern,steel,26,4,833.6,non_corrosive,0,99.9,residential,0.013333333333333334,1.3,MINIMAL,2304,27092.0,361.0,Standard monitoring
EPA-01015,EPA_DWINS_Pattern,ductile_iron,33,4,166.3,moderately_corrosive,1,78.5,residential,0.013333333333333334,1.3,MINIMAL,2304,4989.0,67.0,Standard monitoring
EPA-00451,EPA_DWINS_Pattern,steel,33,16,1438.8,moderately_corrosive,0,39.6,residential,0.013333333333333334,1.3,MINIMAL,2304,187044.0,2494.0,Standard monitoring
EPA-01443,EPA_DWINS_Pattern,cast_iron,9,10,1006.8,highly_corrosive,0,87.5,commercial,0.013333333333333334,1.3,MINIMAL,2304,141581.0,1888.0,Standard monitoring
EPA-00592,EPA_DWINS_Pattern,concrete,31,24,1601.2,non_corrosive,0,54.4,residential,0.013333333333333334,1.3,MINIMAL,2304,264198.0,3523.0,Standard monitoring
EPA-00903,EPA_DWINS_Pattern,concrete,19,12,488.4,moderately_corrosive,0,80.9,commercial,0.013333333333333334,1.3,MINIMAL,2304,60440.0,806.0,Standard monitoring
EPA-00733,EPA_DWINS_Pattern,concrete,22,4,1659.4,moderately_corrosive,2,118.7,mixed,0.013333333333333334,1.3,MINIMAL,2304,54760.0,730.0,Standard monitoring
EPA-01941,EPA_DWINS_Pattern,ductile_iron,3,4,1116.2,corrosive,2,99.3,industrial,0.013333333333333334,1.3,MINIMAL,2304,43532.0,580.0,Standard monitoring
EPA-00098,EPA_DWINS_Pattern,clay,30,16,90.3,mildly_corrosive,0,52.1,industrial,0.013333333333333334,1.3,MINIMAL,2304,14087.0,188.0,Standard monitoring
EPA-01875,EPA_DWINS_Pattern,cast_iron,32,4,365.9,moderately_corrosive,0,83.0,commercial,0.013333333333333334,1.3,MINIMAL,2304,20582.0,274.0,Standard monitoring
EPA-01648,EPA_DWINS_Pattern,asbestos_cement,7,20,1984.6,moderately_corrosive,2,119.6,commercial,0.013333333333333334,1.3,MINIMAL,2304,744225.0,9923.0,Standard monitoring
EPA-01312,EPA_DWINS_Pattern,pvc,30,8,1372.8,corrosive,0,119.7,residential,0.013333333333333334,1.3,MINIMAL,2304,54912.0,732.0,Standard monitoring
EPA-00106,EPA_DWINS_Pattern,steel,31,20,1634.9,mildly_corrosive,6,32.3,industrial,0.013333333333333334,1.3,MINIMAL,2304,345373.0,4605.0,Standard monitoring
EPA-01553,EPA_DWINS_Pattern,copper,2,4,1377.2,moderately_corrosive,1,37.9,residential,0.013333333333333334,1.3,MINIMAL,2304,48202.0,643.0,Standard monitoring
EPA-00728,EPA_DWINS_Pattern,steel,29,10,730.9,mildly_corrosive,1,108.7,mixed,0.013333333333333334,1.3,MINIMAL,2304,71263.0,950.0,Standard monitoring
EPA-01070,EPA_DWINS_Pattern,steel,2,8,645.4,non_corrosive,1,91.2,commercial,0.013333333333333334,1.3,MINIMAL,2304,62926.0,839.0,Standard monitoring
EPA-00795,EPA_DWINS_Pattern,hdpe,18,20,1525.1,corrosive,2,43.9,commercial,0.013333333333333334,1.3,MINIMAL,2304,200169.0,2669.0,Standard monitoring
EPA-00678,EPA_DWINS_Pattern,pvc,25,12,1059.5,moderately_corrosive,0,33.7,industrial,0.013333333333333334,1.3,MINIMAL,2304,82641.0,1102.0,Standard monitoring
EPA-00848,EPA_DWINS_Pattern,asbestos_cement,25,20,348.9,moderately_corrosive,6,102.6,commercial,0.013333333333333334,1.3,MINIMAL,2304,130838.0,1745.0,Standard monitoring
EPA-00692,EPA_DWINS_Pattern,ductile_iron,31,16,158.6,moderately_corrosive,6,113.7,residential,0.013333333333333334,1.3,MINIMAL,2304,19032.0,254.0,Standard monitoring
EPA-01659,EPA_DWINS_Pattern,cast_iron,28,6,1887.2,mildly_corrosive,0,30.6,residential,0.013333333333333334,1.3,MINIMAL,2304,106155.0,1415.0,Standard monitoring
EPA-01200,EPA_DWINS_Pattern,hdpe,5,16,344.9,mildly_corrosive,0,46.7,mixed,0.013333333333333334,1.3,MINIMAL,2304,28972.0,386.0,Standard monitoring
