Order_ID,User_ID,Restaurant_ID,Driver_ID,Item_Name,Quantity,Total_Price,Order_Time,Delivery_Time,Delivery_Duration_Minutes,City,Payment_Method,Order_Status,Driver_Vehicle,Restaurant_Lat,Restaurant_Lon,Customer_Lat,Customer_Lon,Driver_Lat,Driver_Lon,Delivery_Distance_km,Traffic_Level,Driver_Availability
74276,U9768,264,137,Sushi,3,182.37,13-06-2025 01:21,13-06-2025 01:46,25,Tanta,Cash,Delivered,Bicycle,30.79830354,30.99318591,30.76874709,30.99839178,30.78010464,31.0102434,3.314469795,Low,Online
74277,U4875,448,119,Koshary,4,457.12,05-06-2025 02:30,05-06-2025 02:52,22,Assiut,Cash,Delivered,Bicycle,27.19708008,31.19937962,27.1926685,31.16922699,27.17311648,31.18403577,3.027347579,Low,Online
74278,U1156,446,416,Sandwich,4,464.76,13-06-2025 23:27,13-06-2025 23:54,27,Tanta,Wallet,Delivered,Car,30.78889353,30.98638728,30.79291264,31.00410901,30.78724344,31.01121372,1.753733284,Low,Online
74279,U2685,19,489,Koshary,3,161.67,11-06-2025 19:28,11-06-2025 19:57,29,Giza,Credit Card,Delivered,Car,29.99922726,31.21915762,30.00475025,31.22548756,30.00093952,31.20474784,0.864776125,High,Online
74280,U4970,931,486,Pizza,3,362.07,12-06-2025 21:11,12-06-2025 21:48,37,Assiut,Credit Card,Delivered,Motorbike,27.1985343,31.18802644,27.16890579,31.16952698,27.19372861,31.19464716,3.760157312,Low,Online
74281,U9715,996,165,Pasta,1,54.63,03-06-2025 06:14,03-06-2025 07:04,50,Alexandria,Wallet,Delivered,Car,31.21007035,29.92633103,31.20078849,29.9312707,31.2172155,29.92913524,1.131664236,Low,Online
74282,U5132,446,157,Pizza,4,401.68,07-06-2025 03:12,07-06-2025 03:52,40,Alexandria,Credit Card,Delivered,Bicycle,31.19592681,29.89927041,31.2190206,29.91610066,31.20550465,29.90394962,3.021331848,Low,Online
74283,U7293,694,6,Salad,5,674.3,09-06-2025 18:35,09-06-2025 19:27,52,Tanta,Credit Card,Delivered,Motorbike,30.77757923,31.01531855,30.78064102,30.99866289,30.79323561,30.99036183,1.630076228,High,Online
74284,U1260,431,162,Sandwich,5,405.5,16-06-2025 03:32,16-06-2025 04:20,48,Zagazig,Wallet,Delivered,Motorbike,30.56960866,31.48723996,30.5893134,31.50349014,30.58624267,31.51306282,2.683604261,Low,Online
74285,U6519,990,286,Salad,5,517.3,09-06-2025 17:30,09-06-2025 18:00,30,Tanta,Cash,Delivered,Car,30.77415725,30.98256667,30.79394887,31.01274372,30.78551922,30.98200057,3.627404498,High,Online
74286,U3457,596,480,Pizza,4,301.92,15-06-2025 19:45,15-06-2025 20:28,43,Zagazig,Wallet,Delivered,Car,30.59880708,31.50540128,30.60310374,31.52101912,30.56803504,31.50873469,1.571667646,High,Online
74287,U3037,513,57,Fried Chicken,2,293.44,13-06-2025 23:28,13-06-2025 23:47,19,Cairo,Credit Card,Delivered,Bicycle,30.02874511,31.23800323,30.03736255,31.24851556,30.04343678,31.23636151,1.393073175,Low,Online
74288,U6806,944,489,Burger,2,160.58,09-06-2025 15:07,09-06-2025 15:34,27,Cairo,Credit Card,Delivered,Motorbike,30.0295765,31.22596292,30.02553972,31.23123885,30.04098711,31.23965153,0.677672786,Medium,Online
74289,U5172,939,344,Pasta,2,260.86,10-06-2025 15:41,10-06-2025 16:16,35,Tanta,Cash,Delivered,Motorbike,30.77433731,30.98918718,30.78371068,31.00080266,30.79872631,31.00668974,1.521899436,Medium,Online
74290,U2755,893,371,Salad,1,47.61,08-06-2025 04:50,08-06-2025 05:41,51,Tanta,Wallet,Delivered,Car,30.78231367,31.00355463,30.77837812,30.99047519,30.80444091,30.99179592,1.325846536,Low,Online
74291,U3431,850,57,Salad,4,193.44,13-06-2025 14:54,13-06-2025 15:25,31,Assiut,Cash,Delivered,Motorbike,27.16846285,31.1695538,27.19349933,31.18041348,27.17457213,31.18341143,2.975615066,Medium,Offline
74292,U1961,341,203,Sushi,2,121.4,06-06-2025 08:33,06-06-2025 09:00,27,Cairo,Cash,Delivered,Motorbike,30.06057214,31.22351199,30.03707332,31.24598654,30.02575791,31.24476714,3.388706443,High,Online
74293,U3729,791,215,Sushi,1,139.16,12-06-2025 14:10,12-06-2025 14:43,33,Giza,Wallet,Delivered,Motorbike,30.00340621,31.1996329,30.02887631,31.22695417,30.01951638,31.19375713,3.862469567,Medium,Online
74294,U6161,116,353,Pizza,5,403.4,14-06-2025 19:05,14-06-2025 19:32,27,Alexandria,Credit Card,Delivered,Car,31.2168795,29.93864705,31.19878603,29.9072985,31.19204775,29.92036761,3.598465778,High,Online
74295,U5441,19,242,Salad,2,104.1,04-06-2025 14:24,04-06-2025 15:05,41,Cairo,Wallet,Delivered,Bicycle,30.06379772,31.24648044,30.03249766,31.25196682,30.05340676,31.2257863,3.509823507,Medium,Online
74296,U1614,516,139,Pizza,4,139.48,06-06-2025 06:44,06-06-2025 07:26,42,Zagazig,Credit Card,Delivered,Bicycle,30.59789213,31.48209319,30.57888072,31.48288865,30.60307238,31.50784431,2.109031982,Low,Online
74297,U3891,654,109,Koshary,4,337.24,02-06-2025 19:38,02-06-2025 20:20,42,Mansoura,Cash,Delivered,Bicycle,31.01819748,31.36469601,31.05257922,31.3893879,31.04203426,31.40146049,4.48191172,High,Online
74298,U1849,961,63,Pizza,3,426.87,13-06-2025 04:20,13-06-2025 04:36,16,Mansoura,Credit Card,In Transit,Car,31.0275008,31.36722921,31.0333476,31.38490656,31.04488961,31.39703326,1.807934859,Low,Online
74299,U1978,684,5,Koshary,5,666.85,13-06-2025 01:16,13-06-2025 02:05,49,Assiut,Wallet,Delivered,Car,27.17159334,31.18620764,27.17134274,31.1997169,27.18236872,31.19521871,1.339107968,Low,Online
74300,U5015,451,81,Shawarma,2,121.38,14-06-2025 19:27,14-06-2025 20:20,53,Mansoura,Cash,Delivered,Car,31.03961018,31.38014278,31.05316084,31.39236637,31.03158213,31.38899991,1.902265339,High,Online
74301,U7674,948,339,Pizza,1,139.1,12-06-2025 04:26,12-06-2025 05:05,39,Assiut,Cash,Delivered,Motorbike,27.16723575,31.18424159,27.1822768,31.18740872,27.16628824,31.16719084,1.695939873,Low,Online
74302,U1613,383,492,Salad,3,154.05,14-06-2025 01:07,14-06-2025 02:02,55,Cairo,Credit Card,Delivered,Motorbike,30.02748861,31.22840189,30.05837608,31.2345022,30.05686984,31.23385436,3.474154092,Low,Online
74303,U9367,943,239,Sandwich,3,186.27,07-06-2025 13:23,07-06-2025 14:20,57,Zagazig,Credit Card,Delivered,Car,30.57475431,31.48812941,30.60266978,31.50858156,30.57500232,31.50506824,3.664084358,Medium,Online
74304,U5476,11,64,Sushi,2,230.22,07-06-2025 01:33,07-06-2025 02:03,30,Tanta,Wallet,Delivered,Motorbike,30.77959408,30.99099698,30.77842398,30.99268276,30.80213217,31.00300296,0.207047127,Low,Online
74305,U3960,891,75,Fried Chicken,1,87.44,07-06-2025 14:05,07-06-2025 15:00,55,Giza,Wallet,Delivered,Bicycle,29.9950684,31.22363769,29.99887892,31.19909817,30.0255581,31.21485053,2.405181359,Medium,Online
74306,U7172,851,348,Sandwich,4,149.92,05-06-2025 22:56,05-06-2025 23:39,43,Alexandria,Credit Card,In Transit,Bicycle,31.18791457,29.91885364,31.2115159,29.93448658,31.19114928,29.9273974,3.011170549,Low,Online
74307,U2632,72,5,Pasta,2,69.44,01-06-2025 10:24,01-06-2025 11:09,45,Mansoura,Cash,Delivered,Motorbike,31.0246008,31.38231897,31.05701952,31.37654669,31.02748481,31.39798991,3.636264138,Medium,Online
74308,U3470,821,381,Burger,5,445.9,11-06-2025 18:30,11-06-2025 19:17,47,Zagazig,Credit Card,Delivered,Bicycle,30.59859437,31.50867141,30.60688489,31.51521088,30.58508048,31.50106689,1.112673316,High,Online
74309,U6128,763,314,Salad,5,272.45,07-06-2025 22:06,07-06-2025 22:42,36,Cairo,Wallet,Delivered,Bicycle,30.03118296,31.21786087,30.05524604,31.21692924,30.03361147,31.21856122,2.668981613,Low,Online
74310,U9415,19,340,Sushi,3,162.24,10-06-2025 09:29,10-06-2025 10:15,46,Alexandria,Wallet,Delivered,Motorbike,31.21176158,29.90818364,31.20290138,29.93342452,31.18833319,29.91154878,2.598245548,High,Online
74311,U9043,41,215,Shawarma,4,596.44,10-06-2025 23:59,11-06-2025 00:49,50,Cairo,Wallet,Delivered,Car,30.04472729,31.2201082,30.05698166,31.23067171,30.05816817,31.25440474,1.697978346,Low,Online
74312,U7688,573,277,Sushi,3,251.58,15-06-2025 11:28,15-06-2025 12:07,39,Assiut,Wallet,Cancelled,Motorbike,27.19121417,31.1751427,27.16126281,31.19383399,27.1768866,31.18871409,3.800716474,Medium,Online
74313,U8981,899,245,Fried Chicken,1,108.51,04-06-2025 09:45,04-06-2025 10:39,54,Zagazig,Cash,Delivered,Bicycle,30.58571428,31.48277192,30.60611415,31.50939306,30.57125861,31.4875814,3.410721011,High,Online
74314,U3009,180,455,Fried Chicken,5,585.4,02-06-2025 23:09,02-06-2025 23:42,33,Assiut,Wallet,Delivered,Motorbike,27.19694221,31.20128493,27.17387135,31.1924849,27.17101096,31.17121077,2.701032845,Low,Online
74315,U3012,766,135,Sushi,3,427.41,14-06-2025 00:22,14-06-2025 00:51,29,Alexandria,Wallet,Delivered,Car,31.19116075,29.93753435,31.21118347,29.92726612,31.19641231,29.91913353,2.426097968,Low,Online
74316,U4604,604,73,Shawarma,2,134.22,07-06-2025 10:32,07-06-2025 10:56,24,Assiut,Cash,Delivered,Motorbike,27.19157227,31.19480076,27.18883227,31.19812892,27.16106603,31.19060139,0.448256657,Medium,Online
74317,U6620,120,434,Koshary,4,349.16,15-06-2025 02:38,15-06-2025 03:28,50,Assiut,Credit Card,Delivered,Bicycle,27.1674368,31.19013601,27.17007365,31.16748704,27.18005593,31.19044887,2.263591703,Low,Online
74318,U9479,531,101,Koshary,3,185.07,05-06-2025 00:00,05-06-2025 00:20,20,Assiut,Cash,Delivered,Motorbike,27.19620578,31.17881391,27.16249716,31.17006359,27.16200937,31.18568427,3.834462173,Low,Online
74319,U7297,233,205,Sandwich,1,30.95,12-06-2025 12:53,12-06-2025 13:40,47,Cairo,Credit Card,Cancelled,Bicycle,30.02553764,31.22939016,30.0267698,31.25135729,30.03505149,31.23691265,2.123368441,Medium,Offline
74320,U1311,957,181,Pasta,5,161.55,08-06-2025 14:14,08-06-2025 15:00,46,Giza,Wallet,Delivered,Car,30.01139744,31.22317568,30.02741022,31.21061782,29.99708233,31.19531508,2.149044191,Medium,Online
74321,U5636,403,44,Sushi,3,397.62,13-06-2025 16:10,13-06-2025 16:52,42,Giza,Cash,Cancelled,Bicycle,30.00995033,31.19419309,30.0252464,31.22401259,30.0213525,31.22127679,3.339205578,High,Online
74322,U1626,540,223,Fried Chicken,1,113.12,08-06-2025 03:21,08-06-2025 03:49,28,Zagazig,Wallet,Delivered,Motorbike,30.59265163,31.51231224,30.59460031,31.48522729,30.60373326,31.52166174,2.606599958,Low,Online
74323,U2610,51,70,Pizza,2,180.12,14-06-2025 10:11,14-06-2025 10:58,47,Mansoura,Wallet,Delivered,Car,31.03553733,31.39797973,31.05478285,31.37784479,31.02826868,31.38794052,2.871802057,Medium,Online
74324,U3785,941,359,Shawarma,4,140.8,01-06-2025 14:10,01-06-2025 14:38,28,Mansoura,Cash,Delivered,Car,31.04145915,31.36635431,31.02920264,31.39534258,31.02164082,31.39072114,3.08310099,Medium,Online
74325,U3946,791,481,Sandwich,4,532,08-06-2025 00:49,08-06-2025 01:16,27,Assiut,Wallet,In Transit,Car,27.19536812,31.16746784,27.16462105,31.20266496,27.17427244,31.19599502,4.875749615,Low,Online
74326,U6555,700,182,Koshary,3,320.67,13-06-2025 10:37,13-06-2025 11:31,54,Mansoura,Wallet,Delivered,Motorbike,31.02358114,31.39796337,31.04743221,31.37001806,31.03810456,31.39262889,3.756383942,Medium,Online
74327,U5859,540,437,Pasta,3,253.41,16-06-2025 09:40,16-06-2025 10:23,43,Mansoura,Credit Card,Delivered,Car,31.02766589,31.38558126,31.04329993,31.36432735,31.01867446,31.36695466,2.668649288,High,Online
74328,U7897,115,186,Fried Chicken,2,292.98,07-06-2025 08:35,07-06-2025 09:12,37,Alexandria,Cash,Delivered,Bicycle,31.2122128,29.92895771,31.21909928,29.92702008,31.19604872,29.92248081,0.785532624,High,Online
74329,U6115,567,369,Pizza,2,258.84,05-06-2025 19:53,05-06-2025 20:43,50,Tanta,Wallet,Delivered,Bicycle,30.77562256,31.00303114,30.77353406,31.00412866,30.80123295,31.0034775,0.254263984,High,Online
74330,U4365,394,19,Sushi,5,738.45,03-06-2025 16:30,03-06-2025 17:06,36,Cairo,Credit Card,Delivered,Car,30.06062616,31.24970201,30.03002653,31.23660949,30.02753223,31.24925386,3.61945673,High,Offline
74331,U7100,293,17,Sandwich,5,569.75,08-06-2025 11:32,08-06-2025 12:26,54,Tanta,Wallet,Delivered,Bicycle,30.78813245,31.01748997,30.80555772,30.9789387,30.77355132,31.00649098,4.164758149,Medium,Online
74332,U9565,731,252,Burger,1,35.35,04-06-2025 08:52,04-06-2025 09:46,54,Zagazig,Credit Card,Delivered,Motorbike,30.57097457,31.50353477,30.58734544,31.50515936,30.60483135,31.49510846,1.821588981,High,Offline
74333,U7932,38,146,Koshary,4,449.08,09-06-2025 10:59,09-06-2025 11:41,42,Assiut,Credit Card,Delivered,Bicycle,27.16172641,31.19829381,27.18447619,31.19266357,27.19736497,31.17403869,2.581831638,Medium,Online
74334,U4059,660,479,Pizza,4,281.72,11-06-2025 17:58,11-06-2025 18:31,33,Alexandria,Wallet,Delivered,Car,31.21061618,29.92906131,31.21990491,29.91052473,31.18962786,29.90751473,2.044643007,High,Online
74335,U8606,959,384,Sandwich,1,74.43,12-06-2025 18:28,12-06-2025 19:15,47,Cairo,Wallet,Delivered,Bicycle,30.05865403,31.2514086,30.06308244,31.23856959,30.03450693,31.25113456,1.331807226,High,Online
74336,U5821,774,400,Pasta,4,393.64,13-06-2025 08:39,13-06-2025 09:17,38,Alexandria,Wallet,Cancelled,Bicycle,31.18969458,29.93053533,31.21755716,29.9002759,31.21842641,29.92103346,4.226012863,High,Online
74337,U3519,309,272,Fried Chicken,4,163.56,11-06-2025 12:24,11-06-2025 13:08,44,Cairo,Wallet,Delivered,Bicycle,30.0340312,31.21623405,30.06246437,31.24477585,30.0371349,31.23286412,4.184628642,Medium,Online
74338,U7638,112,43,Burger,2,235.5,03-06-2025 19:32,03-06-2025 20:14,42,Zagazig,Credit Card,Delivered,Bicycle,30.60586408,31.51952197,30.60045429,31.5080889,30.57468528,31.48930578,1.249716496,High,Online
74339,U9220,89,340,Pasta,3,304.2,15-06-2025 10:21,15-06-2025 11:05,44,Zagazig,Cash,Delivered,Motorbike,30.59394749,31.50978403,30.60725054,31.49179829,30.60275399,31.52063226,2.269386578,Medium,Online
74340,U6032,413,452,Burger,5,658.3,07-06-2025 17:59,07-06-2025 18:53,54,Mansoura,Credit Card,Cancelled,Car,31.02460456,31.36315616,31.01910931,31.3935365,31.03089626,31.39174226,2.964081563,High,Online
74341,U5380,129,179,Fried Chicken,2,163.94,03-06-2025 17:44,03-06-2025 18:18,34,Mansoura,Credit Card,Delivered,Motorbike,31.03584348,31.36499844,31.03984267,31.36175427,31.02672884,31.37781805,0.540847173,High,Online
74342,U9712,863,467,Pasta,5,558.65,12-06-2025 18:28,12-06-2025 19:01,33,Assiut,Cash,Delivered,Car,27.19731744,31.17555337,27.17105384,31.19865049,27.20014408,31.19836641,3.70236724,High,Online
74343,U9097,690,462,Shawarma,4,349,10-06-2025 13:56,10-06-2025 14:30,34,Assiut,Cash,Delivered,Car,27.18574697,31.20179401,27.18804703,31.16403018,27.19716045,31.17185504,3.750696885,Medium,Online
74344,U9539,847,111,Pasta,3,129.75,12-06-2025 09:55,12-06-2025 10:21,26,Mansoura,Wallet,Delivered,Motorbike,31.03419878,31.37080939,31.03273897,31.40077072,31.05104431,31.38075472,2.865010155,High,Online
74345,U5315,819,264,Pizza,5,324.7,10-06-2025 07:16,10-06-2025 07:51,35,Zagazig,Credit Card,Delivered,Bicycle,30.57374134,31.50994088,30.58994274,31.48511184,30.5927379,31.51313951,2.982935644,High,Online
74346,U2684,754,191,Sushi,2,244.1,07-06-2025 08:17,07-06-2025 09:10,53,Assiut,Cash,Cancelled,Motorbike,27.18994007,31.16925318,27.17432461,31.18198993,27.19776266,31.18477117,2.141708976,High,Online
74347,U2332,956,298,Fried Chicken,2,117.66,06-06-2025 21:44,06-06-2025 22:19,35,Zagazig,Cash,Delivered,Motorbike,30.57875452,31.48544889,30.59101107,31.49935876,30.58410707,31.49850047,1.904290922,Low,Online
74348,U4225,971,10,Sandwich,3,322.47,06-06-2025 01:10,06-06-2025 01:50,40,Alexandria,Wallet,Delivered,Motorbike,31.20273643,29.92151128,31.1922644,29.90181515,31.18989658,29.93348333,2.207229196,Low,Online
74349,U5641,199,462,Pizza,2,234.58,09-06-2025 22:27,09-06-2025 22:55,28,Zagazig,Credit Card,Delivered,Bicycle,30.59170561,31.50058455,30.57393881,31.49776072,30.58993809,31.48774603,1.988204747,Low,Online
74350,U9102,558,191,Sushi,3,96.99,11-06-2025 01:47,11-06-2025 02:17,30,Zagazig,Wallet,Delivered,Bicycle,30.58991798,31.51574527,30.59910206,31.49816355,30.5835764,31.4993994,1.969749792,Low,Online
74351,U9181,536,104,Shawarma,5,171.55,13-06-2025 18:54,13-06-2025 19:34,40,Giza,Cash,Delivered,Motorbike,30.00295971,31.22194576,30.0056899,31.22157457,30.02538055,31.20428921,0.304760058,High,Online
74352,U6888,542,345,Fried Chicken,5,395.7,16-06-2025 02:20,16-06-2025 03:07,47,Assiut,Cash,Delivered,Bicycle,27.18923098,31.20317765,27.18886951,31.20009972,27.16774807,31.19769691,0.307606124,Low,Online
74353,U1034,820,85,Pizza,1,118.97,13-06-2025 01:22,13-06-2025 02:01,39,Cairo,Wallet,Delivered,Car,30.047042,31.24791865,30.0560919,31.24775091,30.03349215,31.22928691,1.003341939,Low,Online
74354,U8610,803,57,Sandwich,5,528.15,06-06-2025 10:32,06-06-2025 11:10,38,Mansoura,Cash,Delivered,Bicycle,31.03404732,31.39763438,31.024512,31.38313314,31.05150744,31.39353929,1.741978715,Medium,Online
74355,U8698,758,370,Burger,4,381.64,01-06-2025 21:55,01-06-2025 22:36,41,Zagazig,Credit Card,Delivered,Bicycle,30.56978523,31.50507345,30.59083899,31.49092792,30.57750657,31.516009,2.699792647,Low,Online
74356,U2100,189,393,Sushi,2,251.06,14-06-2025 06:51,14-06-2025 07:25,34,Mansoura,Cash,Delivered,Motorbike,31.03115055,31.39201727,31.04482349,31.37632935,31.05564064,31.3651426,2.130968438,Low,Online
74357,U3260,581,138,Pasta,4,468.56,07-06-2025 04:22,07-06-2025 05:00,38,Cairo,Wallet,Delivered,Motorbike,30.0384979,31.23530294,30.05878506,31.22601539,30.03869194,31.22724983,2.420700378,Low,Online
74358,U5061,369,127,Pasta,2,233.1,07-06-2025 11:50,07-06-2025 12:18,28,Zagazig,Credit Card,Delivered,Car,30.59934653,31.49567382,30.59276247,31.48464333,30.5848698,31.50097068,1.285257533,Medium,Offline
74359,U8246,457,430,Koshary,4,179.12,02-06-2025 02:23,02-06-2025 03:03,40,Alexandria,Credit Card,Delivered,Car,31.20063788,29.9153142,31.21558436,29.9335333,31.20689156,29.9184476,2.400127889,Low,Online
74360,U5325,571,160,Fried Chicken,2,123.94,01-06-2025 10:13,01-06-2025 10:48,35,Cairo,Cash,Delivered,Motorbike,30.06168475,31.2250008,30.05364697,31.23095878,30.03939235,31.23870693,1.060186389,Medium,Online
74361,U6647,272,472,Burger,3,239.97,15-06-2025 11:51,15-06-2025 12:26,35,Alexandria,Cash,Delivered,Motorbike,31.21012919,29.93315809,31.19203707,29.91374499,31.1891779,29.90976171,2.728869476,Medium,Online
74362,U6616,907,301,Pizza,2,76.06,12-06-2025 10:24,12-06-2025 11:05,41,Mansoura,Wallet,Delivered,Bicycle,31.03942019,31.37825663,31.05616097,31.37369266,31.0479411,31.3809931,1.906500543,Medium,Online
74363,U2426,543,291,Shawarma,1,30.42,04-06-2025 04:22,04-06-2025 05:20,58,Tanta,Wallet,Delivered,Motorbike,30.77325543,30.99219297,30.76752239,30.98254882,30.78092892,30.97876295,1.120887062,Low,Online
74364,U5411,608,72,Shawarma,3,382.17,13-06-2025 21:37,13-06-2025 22:12,35,Zagazig,Wallet,Delivered,Bicycle,30.57654133,31.52002283,30.59910163,31.50976146,30.57811647,31.51687411,2.687765725,Low,Online
74365,U2756,55,330,Shawarma,5,196.3,11-06-2025 15:18,11-06-2025 15:51,33,Cairo,Credit Card,Delivered,Bicycle,30.03080317,31.22098144,30.02988528,31.24057669,30.03163072,31.25200792,1.892834567,Medium,Offline
74366,U1128,447,492,Pizza,1,98.93,11-06-2025 01:31,11-06-2025 01:58,27,Alexandria,Credit Card,Delivered,Motorbike,31.19781403,29.91574968,31.18494746,29.8994214,31.21528025,29.9283703,2.111187671,Low,Offline
74367,U8346,428,105,Sushi,5,230.35,07-06-2025 08:14,07-06-2025 08:45,31,Cairo,Wallet,In Transit,Bicycle,30.053301,31.25426611,30.02713976,31.2207348,30.04670763,31.24920205,4.343858871,High,Online
74368,U7347,469,475,Sandwich,4,130.96,13-06-2025 15:04,13-06-2025 15:52,48,Mansoura,Credit Card,Delivered,Motorbike,31.04827299,31.37699785,31.02682582,31.39960382,31.02132091,31.36841158,3.211177059,Medium,Online
74369,U5494,419,451,Sushi,1,58.91,15-06-2025 18:31,15-06-2025 18:51,20,Alexandria,Cash,Delivered,Bicycle,31.18394605,29.92993948,31.18459465,29.92389157,31.1886019,29.9214546,0.580955198,High,Online
74370,U9847,687,342,Pasta,3,135.96,04-06-2025 06:21,04-06-2025 06:57,36,Assiut,Wallet,Cancelled,Motorbike,27.18073643,31.1907763,27.18154401,31.17832263,27.19884512,31.18640563,1.237340816,Low,Online
74371,U8651,345,473,Koshary,3,265.17,03-06-2025 13:21,03-06-2025 14:01,40,Tanta,Cash,Delivered,Car,30.78575762,30.99481804,30.7926324,31.00302697,30.79564327,30.98841753,1.094647038,Medium,Offline
74372,U9688,160,88,Fried Chicken,5,360.3,10-06-2025 11:48,10-06-2025 12:19,31,Giza,Cash,Delivered,Motorbike,30.01065547,31.22556947,30.00037604,31.22532982,30.0072046,31.22462677,1.139734913,Medium,Online
74373,U2145,798,445,Shawarma,4,162.36,15-06-2025 04:48,15-06-2025 05:13,25,Assiut,Cash,Delivered,Car,27.17294864,31.19600176,27.17118721,31.16988596,27.18475187,31.18342753,2.595513576,Low,Online
74374,U9455,922,421,Salad,4,362.36,13-06-2025 00:53,13-06-2025 01:28,35,Zagazig,Credit Card,Delivered,Bicycle,30.58673232,31.48261306,30.58829379,31.52092586,30.58196972,31.49360995,3.678765712,Low,Online
74375,U3596,6,139,Pasta,1,98.91,07-06-2025 21:27,07-06-2025 22:03,36,Tanta,Cash,Delivered,Bicycle,30.78716427,30.99200033,30.80072778,30.99188227,30.78529534,31.01819394,1.503773816,Low,Online
74376,U2528,618,88,Shawarma,1,86.48,11-06-2025 08:44,11-06-2025 09:29,45,Alexandria,Credit Card,Delivered,Bicycle,31.20408785,29.90802397,31.21270165,29.90516217,31.21801574,29.92528867,0.993214304,High,Online
74377,U3258,813,459,Burger,2,98.02,07-06-2025 02:13,07-06-2025 02:54,41,Tanta,Credit Card,Delivered,Bicycle,30.78159461,30.98484934,30.78735701,30.98476102,30.8002645,30.99256712,0.638909084,Low,Offline
74378,U8976,573,496,Sandwich,1,102.63,16-06-2025 00:20,16-06-2025 00:47,27,Alexandria,Wallet,Delivered,Car,31.21790403,29.90855928,31.19516954,29.90483278,31.2180425,29.93772388,2.545535071,Low,Online
74379,U5047,132,218,Pizza,5,375.65,02-06-2025 14:39,02-06-2025 15:16,37,Zagazig,Credit Card,In Transit,Motorbike,30.58125355,31.49925726,30.58135369,31.51466563,30.60367185,31.48795375,1.477996767,Medium,Online
