Geography,Year,Gender,Age,Value
West Melbourne (Residential),2038,Female,Age 85+,15
West Melbourne (Residential),2021,Male,Age 85+,2
West Melbourne (Residential),2026,Male,Age 85+,3
West Melbourne (Residential),2032,Male,Age 85+,6
West Melbourne (Residential),2034,Male,Age 85+,7
West Melbourne (Residential),2035,Male,Age 85+,7
West Melbourne (Residential),2036,Male,Age 85+,8
West Melbourne (Residential),2037,Male,Age 85+,8
West Melbourne (Residential),2039,Male,Age 85+,8
West Melbourne (Residential),2040,Male,Age 85+,8
City of Melbourne,2021,Total,Age 0-4,4051
City of Melbourne,2021,Total,Age 20-24,33134
City of Melbourne,2021,Total,Age 30-34,21485
City of Melbourne,2021,Total,Age 50-54,4939
City of Melbourne,2021,Total,Age 65-69,3698
City of Melbourne,2021,Total,Age 80-84,597
City of Melbourne,2022,Total,Age 0-4,4611
City of Melbourne,2022,Total,Age 5-9,2784
City of Melbourne,2022,Total,Age 10-14,2133
City of Melbourne,2022,Total,Age 30-34,22944
City of Melbourne,2022,Total,Age 45-49,6048
City of Melbourne,2022,Total,Age 65-69,3718
City of Melbourne,2022,Total,Age 80-84,656
City of Melbourne,2023,Total,Age 5-9,2746
City of Melbourne,2023,Total,Age 10-14,2059
City of Melbourne,2023,Total,Age 20-24,30252
City of Melbourne,2023,Total,Age 40-44,8722
City of Melbourne,2023,Total,Age 45-49,6301
City of Melbourne,2023,Total,Age 85+,553
City of Melbourne,2024,Total,Age 25-29,32277
City of Melbourne,2024,Total,Age 35-39,16708
City of Melbourne,2024,Total,Age 55-59,5067
City of Melbourne,2024,Total,Age 80-84,794
City of Melbourne,2025,Total,Age 10-14,2027
City of Melbourne,2025,Total,Age 25-29,33596
City of Melbourne,2025,Total,Age 30-34,29001
City of Melbourne,2025,Total,Age 45-49,7374
City of Melbourne,2025,Total,Age 50-54,5718
City of Melbourne,2025,Total,Age 55-59,5176
City of Melbourne,2026,Total,Age 5-9,3163
City of Melbourne,2026,Total,Age 15-19,10447
City of Melbourne,2026,Total,Age 20-24,31815
City of Melbourne,2026,Total,Age 65-69,4004
City of Melbourne,2026,Total,Age 80-84,991
City of Melbourne,2027,Total,Age 5-9,3804
City of Melbourne,2027,Total,Age 20-24,34271
City of Melbourne,2027,Total,Age 30-34,31006
City of Melbourne,2027,Total,Age 35-39,21417
City of Melbourne,2027,Total,Age 40-44,14449
City of Melbourne,2027,Total,Age 45-49,8737
City of Melbourne,2027,Total,Age 50-54,6618
City of Melbourne,2028,Total,Age 0-4,8510
City of Melbourne,2028,Total,Age 25-29,39576
City of Melbourne,2028,Total,Age 35-39,23323
City of Melbourne,2028,Total,Age 45-49,9737
City of Melbourne,2028,Total,Age 55-59,5585
City of Melbourne,2028,Total,Age 70-74,3819
City of Melbourne,2028,Total,Age 80-84,1490
City of Melbourne,2029,Total,Age 0-4,8985
City of Melbourne,2029,Total,Age 10-14,2039
City of Melbourne,2029,Total,Age 45-49,10812
City of Melbourne,2029,Total,Age 60-64,4724
City of Melbourne,2029,Total,Age 80-84,1811
City of Melbourne,2029,Total,Age 85+,851
City of Melbourne,2030,Total,Age 0-4,9440
City of Melbourne,2030,Total,Age 20-24,40375
City of Melbourne,2030,Total,Age 45-49,12268
City of Melbourne,2030,Total,Age 50-54,7912
City of Melbourne,2030,Total,Age 55-59,6038
City of Melbourne,2030,Total,Age 65-69,4099
City of Melbourne,2030,Total,Age 75-79,3382
City of Melbourne,2030,Total,Age 80-84,2173
City of Melbourne,2031,Total,Age 55-59,6372
City of Melbourne,2031,Total,Age 85+,995
City of Melbourne,2032,Total,Age 10-14,2868
City of Melbourne,2032,Total,Age 25-29,41409
City of Melbourne,2032,Total,Age 40-44,21532
City of Melbourne,2032,Total,Age 45-49,15132
City of Melbourne,2032,Total,Age 55-59,6803
City of Melbourne,2032,Total,Age 65-69,4221
City of Melbourne,2032,Total,Age 85+,1202
City of Melbourne,2033,Total,Age 5-9,7383
City of Melbourne,2033,Total,Age 20-24,41111
City of Melbourne,2033,Total,Age 30-34,35105
City of Melbourne,2033,Total,Age 35-39,28142
City of Melbourne,2033,Total,Age 40-44,23267
City of Melbourne,2033,Total,Age 65-69,4270
City of Melbourne,2033,Total,Age 80-84,2838
City of Melbourne,2034,Total,Age 5-9,7768
City of Melbourne,2034,Total,Age 15-19,11126
City of Melbourne,2034,Total,Age 20-24,41065
City of Melbourne,2034,Total,Age 25-29,44253
City of Melbourne,2034,Total,Age 40-44,25159
City of Melbourne,2034,Total,Age 45-49,17927
City of Melbourne,2034,Total,Age 80-84,2873
City of Melbourne,2034,Total,Age 85+,1590
City of Melbourne,2035,Total,Age 0-4,11157
City of Melbourne,2035,Total,Age 10-14,4802
City of Melbourne,2035,Total,Age 15-19,11259
City of Melbourne,2035,Total,Age 25-29,45116
City of Melbourne,2035,Total,Age 50-54,12455
City of Melbourne,2035,Total,Age 55-59,7935
City of Melbourne,2035,Total,Age 75-79,3704
City of Melbourne,2035,Total,Age 80-84,2898
City of Melbourne,2036,Total,Age 0-4,11326
City of Melbourne,2036,Total,Age 30-34,33300
City of Melbourne,2036,Total,Age 35-39,28978
City of Melbourne,2036,Total,Age 50-54,13940
City of Melbourne,2036,Total,Age 80-84,2962
City of Melbourne,2036,Total,Age 85+,2078
City of Melbourne,2037,Total,Age 10-14,5843
City of Melbourne,2037,Total,Age 15-19,12142
City of Melbourne,2037,Total,Age 50-54,15203
City of Melbourne,2037,Total,Age 60-64,6033
City of Melbourne,2037,Total,Age 80-84,2968
City of Melbourne,2038,Total,Age 0-4,11690
City of Melbourne,2038,Total,Age 15-19,12839
City of Melbourne,2038,Total,Age 35-39,29940
City of Melbourne,2038,Total,Age 40-44,27442
City of Melbourne,2038,Total,Age 50-54,16499
City of Melbourne,2038,Total,Age 55-59,9934
City of Melbourne,2038,Total,Age 60-64,6253
City of Melbourne,2038,Total,Age 70-74,4125
City of Melbourne,2039,Total,Age 15-19,13545
City of Melbourne,2039,Total,Age 25-29,43439
City of Melbourne,2039,Total,Age 40-44,26879
City of Melbourne,2039,Total,Age 50-54,17897
City of Melbourne,2039,Total,Age 60-64,6628
City of Melbourne,2040,Total,Age 25-29,42925
City of Melbourne,2040,Total,Age 45-49,27013
City of Melbourne,2040,Total,Age 60-64,7036
City of Melbourne,2041,Total,Age 30-34,35837
City of Melbourne,2041,Total,Age 40-44,28027
City of Melbourne,2041,Total,Age 45-49,28294
City of Melbourne,2041,Total,Age 55-59,13677
City of Melbourne,2041,Total,Age 65-69,5135
City of Melbourne,2041,Total,Age 80-84,3099
City of Melbourne,2041,Total,Age 85+,2839
Carlton,2021,Total,Age 5-9,360
Carlton,2021,Total,Age 15-19,1441
Carlton,2021,Total,Age 20-24,5373
Carlton,2021,Total,Age 45-49,469
Carlton,2021,Total,Age 50-54,457
Carlton,2021,Total,Age 65-69,319
Carlton,2021,Total,Age 75-79,103
Carlton,2022,Total,Age 25-29,3465
Carlton,2022,Total,Age 35-39,1174
Carlton,2022,Total,Age 50-54,474
Carlton,2022,Total,Age 60-64,366
Carlton,2022,Total,Age 65-69,325
Carlton,2022,Total,Age 75-79,139
Carlton,2022,Total,Age 85+,36
Carlton,2023,Total,Age 10-14,319
Carlton,2023,Total,Age 25-29,3459
Carlton,2023,Total,Age 30-34,2073
Carlton,2023,Total,Age 35-39,1303
Carlton,2023,Total,Age 40-44,674
Carlton,2023,Total,Age 55-59,422
Carlton,2023,Total,Age 65-69,342
Carlton,2023,Total,Age 70-74,350
Carlton,2023,Total,Age 85+,40
Carlton,2024,Total,Age 5-9,365
Carlton,2024,Total,Age 10-14,324
Carlton,2024,Total,Age 15-19,1501
Carlton,2024,Total,Age 25-29,3480
Carlton,2024,Total,Age 30-34,2271
Carlton,2024,Total,Age 35-39,1440
Carlton,2024,Total,Age 60-64,374
Carlton,2024,Total,Age 65-69,355
Carlton,2024,Total,Age 75-79,219
Carlton,2025,Total,Age 20-24,5205
Carlton,2025,Total,Age 45-49,648
Carlton,2025,Total,Age 50-54,556
Carlton,2025,Total,Age 85+,46
Carlton,2026,Total,Age 0-4,652
Carlton,2026,Total,Age 10-14,319
Carlton,2026,Total,Age 30-34,2572
Carlton,2026,Total,Age 50-54,578
Carlton,2026,Total,Age 55-59,431
Carlton,2026,Total,Age 60-64,379
Carlton,2026,Total,Age 75-79,309
Carlton,2027,Total,Age 0-4,690
Carlton,2027,Total,Age 5-9,469
Carlton,2027,Total,Age 15-19,1947
Carlton,2027,Total,Age 30-34,2534
Carlton,2027,Total,Age 40-44,1073
Carlton,2027,Total,Age 50-54,615
Carlton,2027,Total,Age 70-74,357
Carlton,2027,Total,Age 75-79,313
Carlton,2027,Total,Age 85+,51
Carlton,2028,Total,Age 0-4,719
Carlton,2028,Total,Age 15-19,1978
Carlton,2028,Total,Age 30-34,2572
Carlton,2028,Total,Age 45-49,818
Carlton,2028,Total,Age 70-74,369
Carlton,2028,Total,Age 75-79,321
Carlton,2028,Total,Age 80-84,137
Carlton,2029,Total,Age 5-9,625
Carlton,2029,Total,Age 10-14,292
Carlton,2029,Total,Age 80-84,156
Carlton,2029,Total,Age 85+,59
Carlton,2030,Total,Age 0-4,809
Carlton,2030,Total,Age 20-24,6908
Carlton,2030,Total,Age 30-34,2607
Carlton,2030,Total,Age 45-49,1055
Carlton,2030,Total,Age 50-54,740
Carlton,2030,Total,Age 60-64,391
Carlton,2030,Total,Age 70-74,393
Carlton,2031,Total,Age 55-59,511
Carlton,2031,Total,Age 65-69,360
Carlton,2031,Total,Age 70-74,392
Carlton,2031,Total,Age 85+,70
Carlton,2032,Total,Age 0-4,894
Carlton,2032,Total,Age 15-19,2172
Carlton,2032,Total,Age 30-34,2871
Carlton,2032,Total,Age 40-44,1644
Carlton,2032,Total,Age 80-84,245
Carlton,2033,Total,Age 10-14,512
Carlton,2033,Total,Age 20-24,7246
Carlton,2033,Total,Age 30-34,2936
Carlton,2033,Total,Age 60-64,422
Carlton,2033,Total,Age 80-84,264
Carlton,2034,Total,Age 10-14,599
Carlton,2034,Total,Age 40-44,2054
Carlton,2034,Total,Age 55-59,632
Carlton,2034,Total,Age 60-64,444
Carlton,2034,Total,Age 65-69,366
Carlton,2034,Total,Age 70-74,401
Carlton,2035,Total,Age 0-4,1090
Carlton,2035,Total,Age 5-9,941
Carlton,2035,Total,Age 10-14,675
Carlton,2035,Total,Age 20-24,7792
Carlton,2035,Total,Age 30-34,3016
Carlton,2035,Total,Age 50-54,1366
Carlton,2035,Total,Age 55-59,690
Carlton,2035,Total,Age 60-64,474
Carlton,2035,Total,Age 65-69,374
Carlton,2035,Total,Age 70-74,395
Carlton,2036,Total,Age 15-19,2573
Carlton,2036,Total,Age 40-44,2507
Carlton,2036,Total,Age 70-74,406
Carlton,2036,Total,Age 85+,154
Carlton,2037,Total,Age 10-14,762
Carlton,2037,Total,Age 25-29,5398
Carlton,2037,Total,Age 35-39,2918
Carlton,2037,Total,Age 65-69,365
Carlton,2037,Total,Age 75-79,340
Carlton,2037,Total,Age 80-84,271
Carlton,2037,Total,Age 85+,168
Carlton,2038,Total,Age 45-49,2413
Carlton,2038,Total,Age 50-54,1841
Carlton,2038,Total,Age 65-69,362
Carlton,2038,Total,Age 70-74,391
Carlton,2039,Total,Age 5-9,969
Carlton,2039,Total,Age 10-14,773
Carlton,2039,Total,Age 30-34,3138
Carlton,2039,Total,Age 40-44,2385
Carlton,2039,Total,Age 45-49,2555
Carlton,2039,Total,Age 50-54,1936
Carlton,2039,Total,Age 55-59,896
Carlton,2039,Total,Age 65-69,355
Carlton,2039,Total,Age 70-74,382
Carlton,2039,Total,Age 85+,180
Carlton,2040,Total,Age 0-4,1164
Carlton,2040,Total,Age 10-14,800
Carlton,2040,Total,Age 15-19,3137
Carlton,2040,Total,Age 50-54,2100
Carlton,2040,Total,Age 65-69,377
Carlton,2040,Total,Age 80-84,247
Carlton,2040,Total,Age 85+,190
Carlton,2041,Total,Age 35-39,2556
Carlton,2041,Total,Age 55-59,1108
Carlton,2041,Total,Age 60-64,611
Carlton,2041,Total,Age 65-69,376
Carlton,2041,Total,Age 70-74,379
Carlton,2041,Total,Age 85+,200
Docklands,2021,Total,Age 15-19,479
Docklands,2021,Total,Age 30-34,2367
Docklands,2021,Total,Age 45-49,735
Docklands,2021,Total,Age 50-54,835
Docklands,2021,Total,Age 70-74,264
Docklands,2022,Total,Age 5-9,317
Docklands,2022,Total,Age 60-64,614
Docklands,2022,Total,Age 70-74,292
Docklands,2022,Total,Age 75-79,82
Docklands,2022,Total,Age 80-84,12
Docklands,2023,Total,Age 0-4,852
Docklands,2023,Total,Age 30-34,2645
Docklands,2023,Total,Age 45-49,820
Docklands,2023,Total,Age 55-59,846
Docklands,2023,Total,Age 70-74,301
Docklands,2023,Total,Age 85+,30
Docklands,2024,Total,Age 0-4,1000
Docklands,2024,Total,Age 25-29,3166
Docklands,2024,Total,Age 35-39,2009
Docklands,2024,Total,Age 45-49,895
Docklands,2024,Total,Age 60-64,625
Docklands,2024,Total,Age 65-69,615
Docklands,2024,Total,Age 70-74,314
Docklands,2024,Total,Age 85+,32
Docklands,2025,Total,Age 0-4,1135
Docklands,2025,Total,Age 10-14,120
Docklands,2025,Total,Age 25-29,3284
Docklands,2025,Total,Age 45-49,973
Docklands,2025,Total,Age 65-69,625
Docklands,2025,Total,Age 75-79,154
Docklands,2025,Total,Age 80-84,17
Docklands,2025,Total,Age 85+,34
Docklands,2026,Total,Age 0-4,1246
Docklands,2026,Total,Age 15-19,593
Docklands,2026,Total,Age 20-24,2069
Docklands,2026,Total,Age 30-34,3340
Docklands,2026,Total,Age 55-59,909
Docklands,2027,Total,Age 5-9,499
Docklands,2027,Total,Age 20-24,2212
Docklands,2027,Total,Age 40-44,1713
Docklands,2027,Total,Age 50-54,1099
Docklands,2027,Total,Age 55-59,932
Docklands,2027,Total,Age 75-79,241
Docklands,2027,Total,Age 80-84,67
Docklands,2028,Total,Age 20-24,2341
Docklands,2028,Total,Age 30-34,3355
Docklands,2028,Total,Age 35-39,2750
Docklands,2028,Total,Age 45-49,1276
Docklands,2028,Total,Age 50-54,1153
Docklands,2028,Total,Age 55-59,970
Docklands,2028,Total,Age 65-69,654
Docklands,2028,Total,Age 85+,53
Docklands,2029,Total,Age 5-9,666
Docklands,2029,Total,Age 20-24,2461
Docklands,2029,Total,Age 60-64,688
Docklands,2029,Total,Age 65-69,655
Docklands,2029,Total,Age 75-79,270
Docklands,2029,Total,Age 85+,60
Docklands,2030,Total,Age 25-29,3804
Docklands,2030,Total,Age 30-34,3350
Docklands,2030,Total,Age 50-54,1312
Docklands,2030,Total,Age 55-59,1045
Docklands,2030,Total,Age 65-69,649
Docklands,2030,Total,Age 70-74,378
Docklands,2030,Total,Age 75-79,277
Docklands,2030,Total,Age 80-84,152
Docklands,2031,Total,Age 30-34,3512
Docklands,2031,Total,Age 40-44,2344
Docklands,2031,Total,Age 60-64,700
Docklands,2031,Total,Age 65-69,665
Docklands,2031,Total,Age 80-84,186
Docklands,2032,Total,Age 0-4,1696
Docklands,2032,Total,Age 15-19,592
Docklands,2032,Total,Age 25-29,3802
Docklands,2032,Total,Age 35-39,3292
Docklands,2032,Total,Age 65-69,666
Docklands,2032,Total,Age 70-74,386
Docklands,2032,Total,Age 75-79,290
Docklands,2032,Total,Age 85+,89
Docklands,2033,Total,Age 20-24,2479
Docklands,2033,Total,Age 25-29,3910
Docklands,2033,Total,Age 40-44,2693
Docklands,2033,Total,Age 45-49,2134
Docklands,2033,Total,Age 60-64,733
Docklands,2033,Total,Age 85+,102
Docklands,2034,Total,Age 30-34,3600
Docklands,2034,Total,Age 35-39,3163
Docklands,2034,Total,Age 55-59,1278
Docklands,2034,Total,Age 65-69,677
Docklands,2034,Total,Age 85+,123
Docklands,2035,Total,Age 10-14,425
Docklands,2035,Total,Age 15-19,564
Docklands,2035,Total,Age 20-24,2379
Docklands,2035,Total,Age 70-74,386
Docklands,2035,Total,Age 75-79,321
Docklands,2036,Total,Age 0-4,1810
Docklands,2036,Total,Age 10-14,483
Docklands,2036,Total,Age 20-24,2343
Docklands,2036,Total,Age 35-39,3233
Docklands,2036,Total,Age 60-64,810
Docklands,2036,Total,Age 80-84,260
Docklands,2037,Total,Age 0-4,1825
Docklands,2037,Total,Age 5-9,1156
Docklands,2037,Total,Age 25-29,3869
Docklands,2037,Total,Age 45-49,2724
Docklands,2037,Total,Age 50-54,2367
Docklands,2037,Total,Age 55-59,1501
Docklands,2037,Total,Age 60-64,853
Docklands,2037,Total,Age 85+,186
Docklands,2038,Total,Age 30-34,3516
Docklands,2038,Total,Age 35-39,3364
Docklands,2038,Total,Age 40-44,3059
Docklands,2038,Total,Age 50-54,2579
Docklands,2038,Total,Age 80-84,280
Docklands,2039,Total,Age 40-44,3001
Docklands,2039,Total,Age 65-69,693
Docklands,2040,Total,Age 0-4,1920
Docklands,2040,Total,Age 15-19,726
Docklands,2040,Total,Age 20-24,2300
